order,ax,ay,az,gx,gy,gz
0,-0.073242,-0.312988,1.076660,-23.559570,-1.525879,-7.019043
1,-0.077637,-0.334473,1.134766,-33.630371,-6.530762,-16.113281
2,-0.013672,-0.263184,1.100098,-45.837402,-15.258789,-26.672363
3,-0.112793,-0.576172,1.120605,-38.146973,-26.062012,-30.151367
4,0.100586,-0.236328,1.083008,-47.424316,-28.869629,-45.166016
5,0.190430,-0.342285,1.088379,-130.676270,5.981445,-47.790527
6,0.122559,-0.331543,1.219238,-156.616211,9.033203,-54.321289
7,0.070801,-0.351074,1.259766,-169.555664,-11.901855,-54.077148
8,0.084473,-0.428711,1.272949,-169.860840,-57.495117,-45.104980
9,0.096191,-0.526855,1.233398,-163.391113,-73.181152,-37.353516
10,0.130371,-0.583984,1.214355,-136.047363,-78.613281,-20.812988
11,0.091309,-0.548340,1.204590,-127.380371,-84.228516,-18.615723
12,0.079590,-0.552734,1.146484,-127.868652,-93.688965,-22.155762
13,0.129395,-0.561523,0.985840,-126.586914,-102.783203,-28.747559
14,0.291016,-0.552734,0.674316,-103.576660,-86.669922,-30.151367
15,0.293945,-0.571289,0.806641,-95.031738,-72.753906,-26.916504
16,0.301270,-0.572754,0.979492,-101.379395,-63.232422,-20.385742
17,0.357422,-0.606445,1.043457,-115.905762,-53.588867,0.366211
18,0.398438,-0.679199,0.984863,-124.511719,-43.762207,11.291504
19,0.439941,-0.784180,0.914062,-134.765625,-30.944824,19.470215
20,0.501465,-0.856445,0.647461,-135.925293,5.065918,32.958984
21,0.422363,-0.905762,0.529297,-119.140625,31.494141,42.663574
22,0.362793,-0.937500,0.504883,-101.440430,63.293457,47.363281
23,0.353027,-0.848633,0.583496,-96.069336,97.045898,53.466797
24,0.261719,-0.732422,0.583984,-90.332031,148.193359,66.101074
25,0.213379,-0.749023,0.584961,-77.575684,162.597656,66.284180
26,0.142090,-0.784180,0.545898,-63.415527,169.677734,59.143066
27,0.095215,-0.740234,0.558105,-51.086426,172.058105,52.124023
28,0.056641,-0.671875,0.678711,-23.864746,151.489258,56.884766
29,0.020508,-0.640137,0.714355,-13.977051,128.540039,64.697266
30,-0.014648,-0.627441,0.666504,-7.202148,105.957031,71.411133
31,-0.019531,-0.582520,0.493652,12.756348,87.585449,73.181152
32,-0.031738,-0.571289,0.434570,30.944824,91.308594,71.411133
33,-0.079102,-0.580078,0.415527,54.077148,97.778320,65.612793
34,-0.163574,-0.527832,0.447266,101.257324,120.788574,55.236816
35,-0.141113,-0.556641,0.489746,118.835449,134.948730,60.913086
36,-0.118652,-0.596191,0.546387,132.080078,145.019531,66.284180
37,-0.188965,-0.587891,0.629883,140.930176,147.521973,70.007324
38,-0.575195,-0.649414,0.716309,156.921387,131.774902,40.344238
39,-0.462891,-0.387207,0.800293,165.527344,97.229004,20.690918
40,-0.349121,-0.953613,1.067383,125.976562,70.556641,7.629395
41,-0.115234,-1.046875,0.905762,85.205078,34.606934,-33.142090
42,0.179688,-0.506348,0.749023,65.490723,13.732910,-31.738281
43,-0.246582,-0.585938,0.459961,104.431152,15.808105,27.526855
