order,ax,ay,az,gx,gy,gz
0,0.212402,-0.671875,0.690918,7.629395,9.948730,8.056641
1,0.170410,-0.723633,0.645020,-9.704590,22.888184,8.911133
2,0.166016,-0.767090,0.613770,-5.249023,25.085449,8.789062
3,0.167969,-0.710449,0.647949,1.159668,36.315918,8.361816
4,0.138184,-0.721191,0.657227,-1.403809,40.161133,7.934570
5,0.130371,-0.744629,0.636719,-2.258301,41.748047,7.690430
6,0.183105,-0.756836,0.584473,7.080078,49.072266,5.249023
7,0.197754,-0.691406,0.625488,12.023926,57.434082,11.413574
8,0.109375,-0.690918,0.686035,15.747070,62.927246,19.836426
9,0.024414,-0.666504,0.784180,11.474609,68.115234,19.775391
10,0.082031,-0.647949,0.743164,-46.752930,83.068848,27.465820
11,-0.187988,-0.842773,0.139160,-54.504395,110.656738,23.071289
12,-0.053711,-0.805664,0.694336,-54.931641,127.990723,11.291504
13,0.052246,-0.766113,0.600586,-54.199219,117.675781,-1.098633
14,-0.001465,-0.955078,0.562012,-41.809082,115.966797,-9.948730
15,0.000977,-0.917480,0.722168,-16.662598,116.027832,-31.005859
16,-0.020020,-0.771973,0.965820,-8.850098,91.247559,-21.667480
17,-0.135254,-0.500977,1.202148,-12.817383,58.105469,-10.314941
18,-0.116699,-0.471191,1.039062,-18.310547,22.399902,9.216309
19,-0.079590,-0.650391,0.545898,-14.526367,-8.483887,36.499023
20,-0.039062,-0.720703,0.393555,4.211426,-8.300781,38.879395
21,-0.018066,-0.747070,0.290527,38.208008,-3.845215,42.175293
22,-0.003418,-0.783691,0.313477,77.758789,3.845215,49.804688
23,-0.054199,-0.821777,0.521973,126.831055,17.822266,63.415527
24,-0.239746,-0.791992,0.697754,137.817383,24.353027,64.880371
25,-0.425781,-0.660645,1.365723,110.839844,-0.671387,58.532715
26,0.007324,-0.503418,1.040527,38.757324,-0.427246,66.040039
27,0.163574,-0.466797,0.767090,14.892578,5.981445,78.796387
28,0.291016,-0.448730,0.547852,16.479492,30.090332,97.412109
29,0.311035,-0.534668,0.606934,45.471191,55.236816,123.596191
30,-0.648438,-1.110352,0.260742,135.681152,36.132812,158.569336
31,-0.446289,-0.735352,1.031738,186.462402,23.437500,121.032715
32,-0.666016,-0.895508,0.786133,182.250977,11.169434,100.585938
33,-0.422363,-0.419434,0.905762,194.763184,16.235352,18.005371
34,-0.224121,-0.127930,0.711914,197.204590,18.615723,16.296387
35,-0.224609,-0.169434,0.566406,213.684082,35.766602,26.489258
36,-0.246582,-0.211914,0.551270,241.210938,109.741211,35.217285
37,-0.304199,-0.180664,0.711426,246.948242,139.587402,41.259766
38,-0.353027,-0.175781,0.930664,235.717773,147.583008,49.804688
39,-0.409668,-0.211914,1.077148,205.322266,136.657715,58.532715
40,-0.417969,-0.331543,1.072754,151.062012,106.079102,63.049316
41,-0.428711,-0.237793,1.043945,143.615723,91.003418,60.363770
42,-0.411133,-0.112793,0.948242,150.756836,75.012207,57.739258
43,-0.338867,0.229492,0.714355,203.125000,86.669922,100.219727
44,-0.474121,0.096191,0.820801,214.782715,89.050293,105.285645
45,-0.505371,0.033691,0.926270,204.345703,88.134766,99.853516
46,-0.465332,0.186035,0.330566,203.002930,123.168945,98.266602
47,-0.613281,0.245117,0.395508,205.810547,161.560059,97.351074
48,-0.820312,0.183105,0.785645,180.541992,189.697266,91.369629
49,-0.896484,0.110352,0.974121,135.437012,193.542480,81.848145
50,-0.917969,-0.030762,0.675293,120.361328,164.123535,46.997070
51,-0.829102,0.081543,0.564941,145.019531,154.907227,32.592773
52,-0.807617,0.111816,0.603027,153.503418,156.250000,21.240234
53,-0.703613,0.306641,0.701172,101.806641,181.457520,-11.169434
54,-0.680664,0.385254,0.643555,63.781738,195.983887,-18.371582
55,-0.758301,0.354004,0.435059,48.767090,210.449219,-23.376465
56,-0.683105,0.458008,0.184570,59.387207,226.501465,-22.460938
57,-0.426758,1.240723,0.394043,127.258301,263.610840,98.083496
58,-0.571289,1.019043,0.333496,123.840332,261.474609,153.930664
59,-0.833008,0.755371,0.560059,126.220703,256.469727,186.218262
60,-1.156738,0.474609,0.690918,106.567383,226.379395,175.415039
61,-1.078613,0.564453,0.529785,102.416992,207.763672,170.654297
62,-0.994629,0.563965,0.359375,98.083496,194.824219,174.682617
63,-0.815430,0.729492,0.130371,102.111816,212.524414,179.809570
64,-0.833008,0.807129,0.128418,88.256836,219.787598,187.500000
65,-0.983398,0.757812,0.056152,79.589844,222.961426,181.030273
66,-1.381836,0.838379,-0.085449,209.472656,184.387207,139.770508
67,-1.304688,0.997559,0.344727,231.262207,147.033691,121.337891
68,-1.216797,1.052246,0.277832,250.061035,104.125977,131.652832
69,-1.184082,0.808105,0.125000,270.141602,62.072754,174.194336
70,-1.127441,0.691895,0.094238,298.461914,50.109863,172.180176
71,-0.914551,0.771973,0.136719,329.711914,43.273926,162.658691
72,-0.653320,1.056152,0.123047,359.924316,55.175781,179.016113
73,-0.518066,1.178711,-0.333008,380.310059,74.707031,192.504883
74,-0.531250,1.155762,-0.464355,416.137695,90.393066,199.218750
75,-0.563477,0.924805,-0.395020,477.966309,75.561523,189.636230
76,-0.365723,0.846191,-0.290527,488.830566,47.668457,189.697266
77,-0.583496,0.511719,-0.297852,461.059570,31.799316,194.335938
78,-0.549316,0.360352,-0.370605,441.162109,6.774902,174.682617
79,-0.597168,-0.316895,-1.523438,334.960938,27.404785,96.374512
80,-0.564941,-0.166016,-1.457520,287.475586,127.136230,19.653320
81,-0.514648,-0.172363,-0.796875,272.705078,165.588379,-35.644531
82,-0.274902,0.274902,-0.387695,278.930664,78.063965,-116.821289
83,-0.134766,0.516602,-0.578125,251.708984,42.297363,-100.463867
84,-0.039062,0.609375,-0.816406,222.167969,26.794434,-50.231934
85,-0.086426,0.437988,-0.961426,190.246582,32.043457,7.507324
86,-0.170410,0.012207,-1.085938,195.556641,70.495605,31.311035
87,-0.101074,0.098633,-1.003906,205.566406,91.613770,34.729004
88,-0.108398,0.038574,-0.889648,211.853027,100.097656,44.494629
89,-0.301270,-0.327148,-0.660156,175.292969,74.096680,33.203125
