order,ax,ay,az,gx,gy,gz
0,0.053711,-0.815918,0.591309,1.831055,1.281738,4.821777
1,0.044922,-0.828613,0.570801,0.854492,2.502441,5.249023
2,0.041504,-0.822266,0.565430,2.502441,3.417969,5.493164
3,0.058594,-0.814453,0.550293,7.507324,7.690430,4.272461
4,0.060547,-0.815430,0.545898,4.943848,11.352539,4.943848
5,0.048340,-0.820312,0.561523,0.915527,15.136719,5.493164
6,0.031738,-0.818359,0.565918,-1.037598,16.906738,6.347656
7,0.028320,-0.821777,0.583496,4.638672,17.150879,5.737305
8,0.044434,-0.827148,0.594238,5.371094,16.906738,5.432129
9,0.054688,-0.854492,0.550781,10.498047,16.296387,7.873535
10,0.077148,-0.836426,0.622070,18.005371,26.428223,6.347656
11,0.019043,-0.845215,0.636719,14.709473,29.479980,6.896973
12,-0.012207,-0.863770,0.663574,11.474609,26.428223,4.333496
13,0.015625,-0.824707,0.577637,13.000488,23.803711,3.051758
14,0.125000,-0.773926,0.416016,33.264160,32.409668,4.333496
15,0.151367,-0.785156,0.342773,56.579590,30.639648,11.291504
16,0.094727,-0.778320,0.271484,108.886719,20.568848,27.343750
17,0.011230,-0.709473,0.577148,115.539551,36.987305,48.034668
18,-0.254395,-0.664062,0.926270,60.424805,58.288574,56.579590
19,-0.296387,-0.710938,0.999512,26.611328,63.598633,42.663574
20,-0.257324,-0.556641,0.751953,2.014160,69.763184,26.000977
21,-0.179199,-0.433105,0.620605,2.685547,76.965332,33.752441
22,-0.083496,-0.645020,0.556641,43.090820,31.494141,110.412598
23,-0.145996,-1.028320,0.521484,84.655762,17.883301,107.666016
24,-0.234375,-1.258789,0.481934,148.193359,8.117676,86.853027
25,-0.290039,-1.177734,0.471680,208.007812,12.451172,54.931641
26,-0.151367,-0.660156,0.731445,217.163086,84.411621,-30.273438
27,-0.140137,-0.507812,0.973145,195.739746,94.116211,-32.958984
28,-0.248535,-0.493164,0.798828,184.082031,89.294434,-30.700684
29,-0.249512,-0.318848,1.115234,181.823730,73.120117,-18.554688
30,-0.315918,-0.353516,1.062988,159.423828,51.208496,-3.967285
31,-0.369629,-0.295898,1.096191,131.774902,32.287598,6.103516
32,-0.374512,-0.255859,1.051270,101.928711,18.920898,13.061523
33,-0.185059,-0.229004,0.961914,67.138672,2.685547,31.921387
34,-0.101562,-0.248535,0.876465,72.875977,-7.080078,50.537109
35,-0.160156,-0.370117,0.738281,97.900391,-8.605957,64.025879
36,-0.245605,-0.569824,0.818848,119.201660,31.799316,17.883301
37,-0.279785,-0.521973,0.965820,110.717773,48.156738,2.563477
38,-0.215332,-0.416992,0.787109,114.318848,59.997559,-13.183594
39,-0.121094,-0.268555,0.794434,128.295898,70.129395,-14.221191
40,-0.213379,-0.204102,0.924805,137.390137,39.978027,16.967773
41,-0.336914,-0.090820,0.750977,137.878418,22.338867,31.982422
42,-0.288574,-0.183105,0.887695,126.647949,20.446777,47.485352
43,-0.358398,-0.437012,1.390137,65.185547,-13.854980,31.250000
44,-0.332031,-0.317871,1.244629,58.898926,-46.508789,15.563965
45,-0.356934,-0.166504,1.088379,68.054199,-68.542480,8.117676
46,-0.286133,-0.065430,0.859863,110.717773,-66.650391,17.761230
47,-0.279297,-0.038574,0.927734,130.798340,-58.349609,25.085449
48,-0.267090,0.004883,0.989746,136.535645,-55.053711,33.203125
49,-0.249023,-0.020996,1.069336,130.859375,-58.715820,36.560059
50,-0.146973,-0.108398,1.178711,48.583984,-59.753418,30.395508
51,-0.090820,-0.222656,1.109863,9.521484,-63.781738,11.352539
52,-0.088379,-0.222656,1.102051,-21.667480,-75.805664,-13.916016
53,-0.207520,-0.120605,0.998047,-75.866699,-119.812012,-40.466309
54,-0.246582,-0.093262,1.021484,-74.035645,-161.621094,-50.720215
55,-0.217285,-0.018066,1.259277,-69.274902,-216.552734,-56.884766
56,-0.121582,-0.014160,1.283203,-97.229004,-315.734863,-59.509277
57,-0.100098,-0.020508,1.149902,-111.022949,-331.665039,-53.955078
58,-0.025391,-0.049805,1.117188,-117.980957,-320.129395,-42.663574
59,0.126953,-0.122559,1.128418,-123.779297,-254.760742,-18.188477
60,0.160645,-0.130371,1.036621,-122.680664,-228.576660,-9.338379
61,0.165039,-0.168945,0.905273,-119.445801,-210.632324,-3.784180
62,0.202148,-0.209961,0.798340,-111.694336,-172.241211,-9.033203
63,0.318848,-0.240723,0.705566,-108.764648,-154.357910,-11.474609
64,0.298828,-0.296875,0.698242,-102.416992,-141.784668,-19.287109
65,0.312500,-0.273438,0.738281,-88.500977,-141.418457,-34.484863
66,0.391602,-0.190430,0.750488,-39.794922,-177.307129,-51.879883
67,0.454590,-0.175781,0.735840,-12.817383,-191.833496,-52.124023
68,0.506348,-0.207520,0.833008,2.929688,-198.242188,-48.278809
69,0.613281,-0.215820,0.873047,-1.708984,-201.904297,-21.728516
70,0.614258,-0.246094,0.840820,-15.991211,-193.908691,-3.967285
71,0.611328,-0.283691,0.846680,-58.898926,-170.715332,25.024414
72,0.632324,-0.317383,0.834473,-86.364746,-164.428711,34.851074
73,0.648438,-0.323730,0.737793,-111.938477,-160.156250,45.349121
74,0.625977,-0.422852,0.425781,-135.864258,-130.493164,61.950684
