order,ax,ay,az,gx,gy,gz
0,0.105957,-0.853516,0.491699,-0.427246,12.329102,-10.620117
1,0.130859,-0.875488,0.459473,-3.784180,13.732910,-8.911133
2,0.132324,-0.894531,0.438477,6.774902,18.981934,-7.934570
3,0.132812,-0.869629,0.435547,10.681152,21.118164,-8.239746
4,0.112793,-0.834473,0.453125,14.099121,27.465820,-8.605957
5,0.111816,-0.837402,0.499023,14.343262,28.503418,-7.507324
6,0.101562,-0.853027,0.530762,14.038086,27.648926,-6.958008
7,0.095703,-0.850586,0.541016,10.986328,27.038574,-6.896973
8,0.097168,-0.852051,0.533203,4.089355,27.282715,-4.821777
9,0.095215,-0.851074,0.528320,13.610840,22.460938,-4.455566
10,0.094238,-0.852539,0.573730,18.981934,16.845703,-3.051758
11,0.148438,-1.022461,0.469727,23.376465,16.174316,-8.911133
12,0.118164,-0.837891,0.483398,23.803711,23.010254,-14.465332
13,0.059082,-0.804688,0.535645,21.423340,21.606445,5.004883
14,0.028809,-0.916016,0.519531,27.954102,20.446777,1.159668
15,0.069824,-0.897949,0.439453,34.973145,22.644043,-1.892090
16,0.114258,-0.848633,0.365234,46.813965,30.517578,1.281738
17,0.084961,-0.866211,0.544922,68.786621,37.536621,-5.004883
18,0.070312,-0.838867,0.630371,69.702148,31.738281,-8.178711
19,0.067871,-0.783691,0.642090,69.824219,22.644043,-6.530762
20,0.092285,-0.783203,0.555664,86.914062,17.822266,3.295898
21,0.132812,-0.795898,0.540527,97.106934,26.184082,4.394531
22,0.122070,-0.796387,0.736328,100.341797,31.738281,2.990723
23,0.365723,-0.815918,0.623047,132.629395,15.930176,10.131836
24,0.273438,-0.832031,0.822266,113.403320,32.836914,1.770020
25,0.033691,-0.845215,1.003906,39.062500,51.208496,-26.428223
26,-0.140625,-0.705566,0.702148,-38.818359,40.405273,-44.799805
27,-0.054199,-0.642578,0.550293,-11.413574,26.367188,-38.513184
28,0.074219,-0.597656,0.502441,30.578613,17.944336,-26.977539
29,0.077148,-0.645020,0.479980,57.739258,30.578613,-20.690918
30,-0.057617,-0.699707,0.349609,93.872070,72.692871,-42.724609
31,-0.081543,-0.668457,0.778809,139.221191,98.510742,-39.489746
32,-0.074219,-0.672363,0.859375,151.794434,90.148926,-44.677734
33,-0.028809,-0.651367,0.854492,157.104492,78.247070,-48.034668
34,0.002441,-0.476562,0.854004,172.424316,59.509277,-45.104980
35,0.003418,-0.380371,1.034180,164.306641,45.959473,-38.757324
36,-0.000488,-0.268066,1.361816,110.900879,31.188965,-31.066895
37,-0.043457,-0.344238,1.171875,25.329590,23.376465,-22.766113
38,-0.057617,-0.524414,1.047363,-13.244629,-19.775391,-27.282715
39,0.017578,-0.514648,0.885254,-29.541016,-27.160645,-24.169922
40,0.047852,-0.610840,0.829102,-34.851074,-34.484863,-23.315430
41,0.189453,-0.632324,0.759277,-49.438477,-35.217285,-6.530762
42,0.145020,-0.636230,0.671387,-48.583984,-18.554688,0.488281
43,0.124512,-0.545898,0.816406,-41.564941,-0.061035,1.281738
44,0.039062,-0.511719,0.833984,-37.475586,17.517090,-1.159668
45,0.024902,-0.583496,0.819824,-21.850586,17.150879,0.793457
46,0.011719,-0.659668,0.783203,-7.873535,15.747070,-1.708984
47,0.053223,-0.643555,0.764648,5.004883,15.136719,-6.958008
48,0.075195,-0.633789,0.856934,4.028320,12.145996,-9.826660
49,0.080078,-0.625000,0.913086,-14.282227,5.065918,-13.671875
50,0.081055,-0.577637,0.875488,-39.611816,-11.718750,-11.291504
51,0.072754,-0.592285,0.808105,-34.667969,-17.883301,-7.385254
52,0.068848,-0.619629,0.787109,-24.169922,-22.277832,-4.943848
53,0.052246,-0.636719,0.768066,-16.784668,-22.094727,-4.577637
54,0.039062,-0.615723,0.751953,-14.892578,-11.718750,-5.432129
55,0.052734,-0.598145,0.779785,-15.197754,-6.896973,-6.652832
56,0.056152,-0.607422,0.784668,-17.150879,-1.525879,-7.873535
57,0.065918,-0.635254,0.789062,-19.104004,2.624512,-9.338379
58,0.074707,-0.634766,0.767090,-20.324707,8.544922,-12.512207
59,0.067383,-0.623535,0.787109,-18.676758,10.375977,-12.145996
60,0.054199,-0.610840,0.794922,-17.944336,9.521484,-10.742188
61,0.051758,-0.595215,0.774902,-18.615723,5.615234,-6.042480
62,0.042969,-0.604004,0.772949,-16.479492,4.211426,-3.601074
63,0.049316,-0.619141,0.797363,-15.502930,2.258301,-1.770020
64,0.060547,-0.655273,0.803711,-20.996094,-2.258301,-1.586914
65,0.066895,-0.671387,0.788086,-24.780273,-2.807617,-2.624512
66,0.064453,-0.679199,0.754883,-25.756836,-2.014160,-4.577637
67,0.071777,-0.660156,0.732422,-23.193359,-2.807617,-7.202148
68,0.073242,-0.647949,0.702637,-19.775391,-0.305176,-7.385254
69,0.071777,-0.645020,0.704590,-14.892578,3.356934,-7.141113
70,0.071777,-0.660156,0.724609,-10.681152,7.263184,-6.591797
71,0.070801,-0.673828,0.782227,-6.347656,8.728027,-6.469727
72,0.063965,-0.682129,0.773926,-1.464844,4.577637,-6.774902
73,0.074219,-0.662109,0.769043,2.441406,1.647949,-6.774902
74,0.072754,-0.647461,0.763184,1.220703,0.671387,-5.859375
75,0.063965,-0.648438,0.748535,-13.366699,4.089355,-4.638672
76,0.078613,-0.674805,0.742676,-19.714355,4.516602,-5.065918
77,0.067871,-0.692383,0.717285,-24.291992,4.882812,-6.835938
78,0.064941,-0.677734,0.743164,-20.751953,5.798340,-7.751465
79,0.062988,-0.682129,0.743164,-13.732910,4.943848,-6.835938
80,0.058594,-0.698730,0.749512,-5.859375,3.234863,-6.103516
81,0.079102,-0.673828,0.729492,2.136230,0.671387,-5.310059
82,0.085938,-0.675781,0.730957,3.479004,0.549316,-5.004883
83,0.082031,-0.675293,0.765625,2.075195,-0.488281,-4.516602
84,0.063965,-0.672852,0.755859,-20.324707,1.464844,-5.737305
85,0.066406,-0.677246,0.740234,-27.832031,2.136230,-6.225586
86,0.062988,-0.687012,0.707520,-26.916504,2.258301,-6.103516
87,0.068359,-0.695312,0.704590,-14.587402,5.371094,-6.286621
88,0.065918,-0.683105,0.718262,-9.948730,7.507324,-6.469727
89,0.066895,-0.671387,0.741211,-6.530762,7.751465,-6.225586
90,0.077148,-0.682129,0.755859,-1.708984,6.408691,-4.821777
91,0.079590,-0.701172,0.767090,-0.976562,5.493164,-4.150391
92,0.072266,-0.717773,0.757324,-3.601074,3.417969,-4.882812
93,0.083496,-0.686523,0.738281,-16.540527,-0.183105,-7.690430
94,0.073730,-0.694824,0.703125,-20.507812,0.610352,-8.239746
95,0.071289,-0.690918,0.687012,-19.592285,2.258301,-7.690430
96,0.065918,-0.701660,0.668457,-13.488770,3.112793,-7.751465
97,0.080566,-0.715332,0.657227,2.868652,8.300781,-6.958008
98,0.084473,-0.716797,0.684082,14.587402,9.460449,-7.507324
99,0.087402,-0.691406,0.707520,25.207520,8.300781,-7.751465
100,0.082520,-0.678223,0.732422,30.761719,6.835938,-7.263184
101,0.052246,-0.691895,0.770020,26.611328,2.929688,-5.737305
102,0.053711,-0.693848,0.763672,14.526367,1.525879,-5.920410
103,0.065918,-0.682617,0.757812,4.211426,0.793457,-7.263184
104,0.083008,-0.700195,0.720703,0.488281,2.075195,-9.155273
105,0.094238,-0.680664,0.716309,5.554199,3.723145,-7.751465
106,0.082031,-0.691895,0.707031,14.282227,5.676270,-7.690430
107,0.087891,-0.661621,0.669922,45.227051,13.183594,-7.080078
108,0.109863,-0.677734,0.748047,59.692383,13.916016,-6.774902
109,0.114746,-0.629395,0.809082,68.237305,9.338379,-7.202148
110,0.091797,-0.591309,0.876953,69.519043,-11.169434,-0.549316
111,0.080566,-0.620605,0.875977,55.603027,-15.380859,1.953125
112,0.054199,-0.622070,0.798828,40.039062,-19.042969,1.831055
113,0.065918,-0.643555,0.742188,31.494141,-16.052246,-2.563477
114,0.103027,-0.645020,0.735352,32.043457,-2.075195,-4.882812
115,0.118652,-0.620117,0.778320,34.790039,1.892090,-7.690430
