order,ax,ay,az,gx,gy,gz
0,-0.076660,-0.432617,0.873047,4.882812,3.601074,3.112793
1,-0.079102,-0.429688,0.877441,3.601074,2.502441,3.356934
2,-0.089355,-0.424316,0.899414,-6.286621,0.427246,1.464844
3,-0.076660,-0.439453,0.886230,-10.314941,-0.488281,1.708984
4,-0.072266,-0.459961,0.845215,-7.751465,0.488281,1.770020
5,-0.090820,-0.458496,0.890625,4.455566,5.676270,0.549316
6,-0.102051,-0.459961,0.892090,4.089355,6.103516,-0.976562
7,-0.105957,-0.460938,0.893066,3.784180,5.432129,-1.525879
8,-0.108398,-0.487305,0.923340,4.211426,2.258301,-1.525879
9,-0.097656,-0.484375,0.906250,4.394531,0.244141,-0.793457
10,-0.096191,-0.469727,0.895996,4.516602,-0.305176,-0.366211
11,-0.108887,-0.455078,0.907715,4.455566,2.319336,-0.976562
12,-0.107422,-0.444824,0.922852,-0.122070,1.892090,-1.586914
13,-0.100098,-0.458496,0.906250,-4.760742,2.502441,-1.403809
14,-0.105469,-0.472168,0.901855,-4.699707,3.356934,-0.732422
15,-0.118164,-0.469727,0.912598,-2.258301,2.197266,0.366211
16,-0.108887,-0.464355,0.910156,-3.601074,1.464844,1.525879
17,-0.110840,-0.463867,0.908203,-4.943848,0.610352,2.258301
18,-0.094238,-0.463867,0.885742,-4.394531,-2.014160,2.563477
19,-0.091309,-0.457031,0.888184,-3.540039,-2.197266,1.770020
20,-0.088867,-0.449219,0.892578,-3.784180,-2.319336,0.732422
21,-0.091797,-0.457031,0.866211,-2.258301,-2.319336,-0.488281
22,-0.088379,-0.457031,0.889648,2.685547,-0.793457,-1.892090
23,-0.086914,-0.455078,0.892578,0.793457,-0.976562,-2.014160
24,-0.082520,-0.461426,0.885254,-1.037598,-0.793457,-1.647949
25,-0.085449,-0.465820,0.867676,-0.793457,1.281738,-0.793457
26,-0.080566,-0.459473,0.880859,2.685547,2.136230,-0.305176
27,-0.086426,-0.451660,0.903320,2.380371,1.892090,0.610352
28,-0.097168,-0.450195,0.890625,-2.685547,0.915527,1.403809
29,-0.097656,-0.466797,0.886719,-1.037598,1.586914,2.319336
30,-0.107422,-0.482910,0.899414,1.159668,2.258301,2.990723
31,-0.102539,-0.471191,0.904785,2.624512,1.159668,2.380371
32,-0.099121,-0.468750,0.904297,-0.732422,0.732422,1.770020
33,-0.091797,-0.477051,0.892090,-3.417969,2.319336,0.732422
34,-0.114258,-0.479492,0.924805,0.000000,4.333496,-1.098633
35,-0.120605,-0.471191,0.918945,-1.098633,2.746582,-2.441406
36,-0.113770,-0.463867,0.880859,-0.549316,0.549316,-2.685547
37,-0.108398,-0.460938,0.875000,1.220703,-0.427246,-1.464844
38,-0.116211,-0.455566,0.881348,-2.868652,-2.502441,-0.549316
39,-0.118164,-0.457031,0.873535,-3.784180,-2.014160,0.183105
40,-0.117188,-0.458984,0.884277,-3.173828,-2.258301,1.220703
41,-0.104492,-0.467285,0.882812,-2.868652,-3.601074,1.281738
42,-0.105469,-0.476562,0.893555,-1.892090,-3.540039,1.281738
43,-0.105469,-0.472656,0.888672,-0.854492,-2.380371,0.793457
44,-0.103516,-0.469727,0.877930,1.586914,-0.732422,0.427246
45,-0.101074,-0.459961,0.895508,-0.305176,1.831055,1.098633
46,-0.108887,-0.462402,0.889648,-3.479004,2.319336,1.159668
47,-0.114258,-0.472168,0.879883,-3.601074,1.586914,1.464844
48,-0.107422,-0.471680,0.876465,1.159668,-1.525879,1.403809
49,-0.102051,-0.461914,0.882324,2.441406,-1.770020,1.403809
50,-0.104004,-0.453125,0.890625,1.098633,-1.708984,1.220703
51,-0.103027,-0.459961,0.881348,1.647949,-1.281738,1.098633
52,-0.101074,-0.462402,0.886719,3.173828,-1.831055,1.525879
53,-0.101074,-0.456055,0.889648,2.868652,-2.563477,1.586914
54,-0.097168,-0.456543,0.885742,2.136230,-2.868652,1.647949
55,-0.101074,-0.464844,0.886230,-0.183105,-2.136230,1.525879
56,-0.103027,-0.458496,0.890625,1.037598,-1.586914,1.281738
57,-0.100098,-0.458008,0.899414,0.488281,-1.770020,0.000000
58,-0.094727,-0.458984,0.894531,1.159668,-1.403809,-0.732422
59,-0.094727,-0.461426,0.898438,2.014160,-0.366211,-0.976562
60,-0.097656,-0.466309,0.903320,2.502441,-0.122070,-0.793457
61,-0.102539,-0.455078,0.886719,2.441406,-1.708984,0.488281
62,-0.096680,-0.455078,0.886230,-0.732422,-0.915527,1.708984
63,-0.099121,-0.459961,0.902832,-3.662109,-0.732422,2.929688
64,-0.105957,-0.477539,0.893555,-5.676270,-0.915527,2.807617
65,-0.101562,-0.487305,0.892090,-0.854492,-0.244141,2.319336
66,-0.101562,-0.486328,0.902832,3.601074,-0.549316,0.976562
67,-0.098145,-0.457520,0.896973,2.319336,-1.953125,-0.366211
68,-0.104004,-0.458496,0.885254,0.732422,-1.831055,0.000000
69,-0.105469,-0.455566,0.893066,-0.732422,-1.403809,0.183105
70,-0.117188,-0.457520,0.885254,-1.647949,-1.831055,0.305176
71,-0.093262,-0.459961,0.873535,6.958008,1.220703,-0.854492
72,-0.098145,-0.454590,0.889648,9.643555,1.708984,-1.098633
73,-0.103027,-0.434570,0.907227,7.141113,2.014160,-1.098633
74,-0.104492,-0.434082,0.915039,2.563477,1.770020,-0.061035
75,-0.102051,-0.451172,0.902344,-3.540039,0.244141,1.953125
76,-0.095703,-0.457520,0.882812,-2.441406,0.061035,2.624512
77,-0.091797,-0.462402,0.871094,1.159668,0.732422,2.624512
78,-0.098633,-0.445312,0.892090,4.882812,-0.122070,2.685547
79,-0.106934,-0.440918,0.903320,3.112793,-0.854492,2.258301
80,-0.106445,-0.447754,0.910645,1.525879,-1.281738,1.037598
81,-0.095215,-0.459961,0.908691,0.793457,-1.586914,-0.183105
82,-0.095703,-0.458008,0.898438,1.586914,-1.220703,-1.098633
83,-0.096191,-0.453125,0.894043,1.403809,0.000000,-1.098633
84,-0.102539,-0.448242,0.903320,0.549316,0.427246,-0.427246
85,-0.110840,-0.439941,0.902832,-4.333496,-1.098633,0.305176
86,-0.107422,-0.443359,0.883789,-4.089355,-1.403809,0.793457
