order,ax,ay,az,gx,gy,gz
0,0.117676,-1.149414,0.460449,95.947266,-132.751465,-120.666504
1,0.111816,-1.012695,0.245605,134.948730,-138.244629,-150.146484
2,0.163086,-0.979004,0.291992,143.310547,-130.615234,-160.400391
3,0.288086,-0.934570,0.237793,140.563965,-104.003906,-164.916992
4,0.270020,-0.896484,0.287598,128.967285,-85.754395,-180.664062
5,0.264160,-0.741211,0.303711,106.384277,-68.969727,-214.050293
6,0.461914,0.210449,0.448730,37.719727,-24.169922,-243.347168
7,0.619629,0.765625,0.728516,-1.403809,-5.737305,-216.735840
8,0.819336,1.195312,0.836426,-34.423828,-9.582520,-158.630371
9,0.927246,1.359375,0.733398,-63.964844,-58.593750,30.029297
10,0.772949,1.079590,0.632324,-50.170898,-77.758789,123.352051
11,0.595703,0.679199,0.673340,-35.949707,-93.017578,200.378418
12,0.444336,0.184570,0.650879,-26.794434,-106.628418,251.647949
13,0.143555,-0.679688,0.741211,2.868652,-142.578125,256.896973
14,0.016602,-0.890625,0.684570,24.841309,-173.034668,225.769043
15,-0.087891,-0.885742,0.483887,59.997559,-193.237305,200.500488
16,-0.160156,-0.764160,0.498535,154.663086,-212.463379,207.580566
17,-0.229004,-0.851074,0.472656,181.640625,-225.097656,233.459473
18,-0.358398,-1.140625,0.378418,192.138672,-230.102539,264.343262
19,-0.556641,-1.637207,0.210449,186.401367,-224.426270,274.047852
20,-0.800781,-2.330566,-0.174316,158.691406,-169.189453,207.092285
21,-0.918945,-2.517090,-0.115723,143.127441,-136.474609,148.803711
22,-0.873047,-2.458984,-0.187500,143.432617,-114.196777,96.679688
23,-0.799805,-2.585938,-0.162598,103.027344,-45.471191,7.019043
24,-0.691406,-2.657227,0.018555,57.006836,-2.136230,-59.448242
25,-0.283691,-2.099609,0.158691,-13.000488,31.250000,-164.855957
26,-0.282715,-1.822266,0.151855,-3.601074,38.085938,-199.157715
27,-0.233398,-1.519043,0.189453,18.676758,42.602539,-225.769043
28,0.009766,-1.044434,0.381836,23.254395,51.025391,-260.681152
29,0.131836,-0.906738,0.465332,2.624512,63.842773,-275.146484
30,0.225098,-0.727539,0.567383,-17.150879,75.134277,-288.146973
31,0.332520,-0.485840,0.617188,-23.193359,80.017090,-295.654297
32,0.474609,-0.038574,0.821777,-11.535645,66.345215,-287.719727
33,0.581055,0.145996,0.965332,-18.615723,55.419922,-272.521973
34,0.687500,0.329102,1.104492,-47.851562,44.128418,-253.417969
35,0.820312,0.509766,1.062500,-84.960938,33.203125,-232.727051
36,0.973145,0.748535,1.001465,-134.826660,20.996094,-205.871582
37,0.995117,0.913086,0.940918,-126.708984,12.329102,-201.232910
38,0.960938,1.117188,0.876465,-92.529297,-0.488281,-191.467285
39,1.048340,1.588867,0.818359,49.682617,-39.855957,-117.797852
40,1.107910,1.611328,0.779785,129.821777,-64.392090,-39.001465
41,1.037109,1.327148,0.777344,206.604004,-88.439941,41.870117
42,0.877930,0.618164,0.790039,271.484375,-119.201660,126.525879
43,0.899414,0.387207,0.793457,242.797852,-115.844727,141.418457
44,0.863281,0.181152,0.809570,187.622070,-108.337402,151.611328
45,0.756836,-0.078613,0.801270,123.596191,-102.233887,157.531738
46,0.600586,-0.540527,0.596191,60.791016,-87.829590,170.043945
47,0.458008,-0.769531,0.545898,71.105957,-84.411621,189.941406
48,0.246582,-1.157227,0.537109,89.233398,-83.923340,198.669434
49,0.102539,-1.859375,0.475098,147.216797,-90.759277,150.146484
50,0.224609,-1.927246,0.591309,155.456543,-91.247559,89.355469
51,0.391113,-1.684082,0.645020,135.681152,-89.660645,42.480469
52,0.448242,-1.437988,0.604004,105.285645,-84.411621,27.832031
53,0.365234,-1.631836,0.624023,62.744141,-73.730469,43.151855
54,0.344727,-1.756348,0.609863,37.780762,-71.594238,50.659180
55,0.284668,-1.858887,0.603516,-8.056641,-63.232422,51.818848
56,0.317383,-1.796875,0.325684,-114.868164,-29.602051,-10.009766
57,0.361816,-1.486816,0.339355,-142.211914,-10.253906,-53.527832
58,0.438965,-1.037109,0.369141,-151.916504,-2.624512,-93.566895
59,0.497070,-0.634277,0.299316,-133.422852,-0.488281,-122.009277
60,0.642578,-0.122559,0.215332,-21.423340,-13.488770,-147.155762
61,0.749023,0.157227,0.239258,35.217285,-19.775391,-140.747070
62,0.822754,0.378906,0.354980,58.410645,-23.193359,-122.314453
63,0.911133,0.541504,0.452148,42.236328,-26.306152,-99.731445
64,1.075195,0.784180,0.377930,-61.401367,-16.784668,-52.185059
65,0.971191,0.732422,0.303711,-105.407715,-5.432129,-36.437988
66,1.014160,0.805664,0.276855,-126.831055,4.394531,-28.076172
67,0.995605,0.723145,0.284668,-124.145508,8.300781,-14.648438
68,1.015625,0.569824,0.294922,-45.715332,-5.493164,31.860352
69,0.984375,0.430176,0.408203,-5.493164,-21.545410,64.270020
70,0.948242,0.192871,0.414551,25.451660,-40.832520,98.144531
71,0.736328,-0.323242,0.142090,54.382324,-55.053711,140.136719
72,0.650879,-0.557617,-0.001953,59.509277,-42.419434,145.263672
73,0.594238,-0.735352,0.040039,63.537598,-25.329590,135.498047
74,0.622070,-0.823242,0.308105,44.433594,-9.765625,111.511230
75,0.734863,-0.900391,0.535645,-35.522461,-7.263184,65.612793
76,0.707520,-0.829102,0.403809,-46.813965,-16.662598,44.006348
77,0.678223,-0.719238,0.254395,-27.465820,-24.841309,30.883789
78,0.474609,-1.770020,0.853027,-17.211914,-32.409668,16.723633
79,0.558594,-1.783203,0.248047,-108.703613,-48.278809,-51.757812
80,1.061035,-0.601562,0.033203,-128.173828,-24.841309,-54.016113
81,0.908691,-0.347168,-0.064453,-79.956055,-17.456055,75.195312
82,0.632812,-0.832031,0.130859,-60.546875,-27.221680,98.510742
83,0.590332,-0.701172,0.289551,-43.579102,-39.611816,91.674805
84,0.755371,-0.334961,0.351562,-42.480469,-61.096191,101.989746
85,0.602051,-0.341797,-0.036621,-24.597168,-61.889648,157.470703
86,0.618164,-0.437500,0.072754,7.385254,-70.129395,173.339844
87,0.711426,-0.542969,0.034668,26.245117,-66.589355,174.377441
88,0.728027,-0.587402,0.013184,30.151367,-48.217773,165.771484
89,0.597168,-0.507324,0.113770,9.094238,-18.188477,141.113281
90,0.424316,-0.609863,0.174316,-10.192871,-11.230469,129.943848
91,0.261719,-0.734863,0.253418,-33.874512,-19.592285,109.313965
92,0.187012,-0.930664,0.041504,-28.747559,-22.155762,85.937500
93,0.246094,-0.961914,0.120605,16.357422,-17.089844,77.514648
94,0.306152,-0.883789,0.329590,32.897949,-28.564453,78.857422
95,0.335449,-0.927734,0.298828,28.869629,-68.725586,66.040039
96,0.181152,-1.151855,0.242676,42.236328,-88.439941,39.794922
97,0.165527,-1.198242,0.269043,47.912598,-108.947754,13.366699
98,0.178711,-1.211426,0.231445,59.509277,-125.610352,-10.131836
99,0.376465,-1.170410,0.054688,67.321777,-111.083984,-27.038574
100,0.477051,-1.109375,0.043457,51.818848,-70.495605,-27.526855
101,0.597656,-1.004395,0.060059,25.024414,15.625000,-11.474609
102,0.602051,-1.036133,0.107422,13.427734,45.776367,0.610352
103,0.505859,-1.086914,0.122559,8.666992,63.964844,5.065918
104,0.511230,-1.079590,0.195312,3.417969,71.899414,6.896973
105,0.377441,-0.988770,0.185059,11.169434,60.241699,-4.150391
106,0.590820,-0.733398,0.065430,26.306152,31.860352,-14.526367
107,0.446289,-1.282715,0.390625,-42.846680,43.151855,4.821777
108,0.360840,-1.252441,0.464355,-49.804688,55.053711,-1.831055
109,0.296875,-1.244629,0.405762,-27.160645,43.151855,-5.065918
110,0.347656,-1.176270,0.352539,-20.874023,32.958984,-12.817383
111,0.436523,-1.128906,0.205566,-20.385742,30.700684,-17.211914
112,0.419922,-1.225098,-0.008789,58.898926,55.908203,-9.460449
113,0.422363,-1.113770,0.198730,97.717285,75.073242,-19.409180
114,0.523438,-0.776367,0.439941,119.934082,77.392578,-21.850586
115,0.646973,-0.688477,0.578613,90.026855,34.973145,-27.160645
116,0.687012,-0.686523,0.420410,86.059570,13.977051,-24.414062
117,0.645996,-0.758789,0.291992,78.857422,1.770020,-26.306152
118,0.556152,-0.830566,0.112793,69.824219,2.685547,-34.973145
119,0.431152,-0.719727,-0.033203,65.246582,36.010742,-50.598145
120,0.377930,-0.746582,0.099121,75.500488,47.851562,-52.856445
121,0.458008,-0.700195,0.187500,91.674805,48.767090,-53.344727
122,0.581543,-0.702148,0.356445,103.637695,44.982910,-50.598145
123,0.752441,-0.661621,0.644531,94.238281,7.385254,-51.940918
124,0.710938,-0.693848,0.598633,99.853516,-18.981934,-50.231934
125,0.625488,-0.658203,0.538574,112.243652,-41.748047,-51.147461
126,0.531250,-0.650391,0.508789,128.479004,-62.133789,-46.752930
127,0.364746,-0.623535,0.545898,165.405273,-98.693848,-41.687012
128,0.318848,-0.544434,0.671875,170.349121,-128.784180,-42.846680
129,0.400391,-0.411133,0.552734,164.306641,-171.325684,-40.771484
130,0.791992,-0.087891,0.165039,170.654297,-225.830078,-1.892090
131,0.813477,-0.014160,0.287109,199.768066,-237.060547,34.118652
132,0.760254,-0.036133,0.575684,198.608398,-240.905762,66.040039
133,0.866211,-0.386230,0.346191,140.380859,-197.814941,96.862793
134,1.019531,-0.691895,0.260254,102.905273,-160.095215,95.825195
135,1.027832,-0.871582,0.250977,61.340332,-118.286133,83.923340
136,0.893555,-1.003906,0.286621,26.245117,-62.255859,68.359375
137,0.435547,-1.136230,0.333496,3.723145,-2.563477,8.483887
138,0.433594,-0.959961,0.236816,19.836426,-10.009766,-24.291992
139,0.636719,-0.886719,0.422852,20.324707,-13.183594,-39.123535
140,0.731934,-0.575684,0.576172,-78.430176,10.864258,-6.347656
141,0.551270,-1.004883,0.590820,-79.467773,28.076172,7.446289
142,0.497559,-1.179688,0.559570,-110.046387,43.029785,2.563477
143,0.522461,-1.221680,0.499023,-129.638672,60.058594,-11.291504
144,0.532715,-1.271973,0.432617,-120.727539,100.341797,-45.288086
145,0.513184,-1.291016,0.666016,-103.332520,104.675293,-58.105469
146,0.460938,-1.316406,0.861816,-100.769043,95.214844,-73.181152
147,0.264160,-1.576660,0.931641,-55.725098,45.898438,-121.032715
148,0.268555,-1.492188,1.226074,-43.212891,9.460449,-182.312012
149,0.062500,-1.235352,1.466309,-62.744141,-36.010742,-239.196777
150,0.041504,-0.941895,1.090820,-62.011719,-91.918945,-290.039062
151,0.228516,-0.574219,0.360840,-57.922363,-137.207031,-346.313477
152,0.258789,-0.349121,0.305664,-36.743164,-148.681641,-357.116699
153,0.292969,-0.111816,0.310547,-27.099609,-160.095215,-350.036621
154,0.553223,0.479004,0.405762,-50.964355,-173.400879,-301.391602
155,0.707520,0.618652,0.320312,-72.143555,-169.738770,-266.845703
156,0.801270,0.658203,0.249512,-91.552734,-165.588379,-231.872559
157,0.821289,0.590820,0.213379,-120.971680,-158.325195,-199.890137
158,0.770508,0.480469,0.124023,-164.062500,-149.230957,-152.404785
159,0.763184,0.405762,0.254883,-178.283691,-151.611328,-134.277344
160,0.612793,0.501953,-0.034180,-177.978516,-160.095215,-116.516113
161,0.591797,0.706055,-0.180664,-165.344238,-155.151367,-109.741211
162,0.710938,0.932617,-0.305664,-153.198242,-137.878418,-99.609375
163,0.800293,1.060059,-0.311035,-150.268555,-114.013672,-82.641602
164,0.909668,1.131348,-0.250488,-160.156250,-92.102051,-59.631348
165,1.054199,1.319824,0.096191,-198.425293,-73.364258,-7.080078
166,1.014648,1.384766,0.047363,-217.468262,-72.509766,21.057129
167,0.924805,1.378906,-0.108398,-223.144531,-67.626953,44.311523
168,0.904785,1.343750,-0.674805,-171.325684,-41.137695,67.504883
169,0.906738,1.305176,-0.748047,-121.276855,-33.203125,68.359375
170,0.968262,1.395996,-0.716309,-72.509766,-34.240723,72.509766
171,0.967285,1.253906,-0.637695,0.732422,-37.353516,101.684570
172,0.961914,1.119629,-0.600586,27.282715,-33.264160,117.553711
173,0.955078,0.973145,-0.547363,52.185059,-25.329590,135.192871
174,0.945312,0.840332,-0.464355,72.204590,-15.808105,151.977539
175,0.914062,0.819824,-0.354004,73.059082,4.455566,205.688477
176,0.807617,0.728027,-0.308594,77.575684,13.305664,236.938477
177,0.773926,0.617676,-0.163574,80.322266,20.751953,265.380859
178,0.698242,0.175781,-0.052734,104.370117,16.967773,293.518066
179,0.701172,0.043457,0.005859,119.812012,11.108398,286.499023
180,0.812500,0.152832,0.270020,138.061523,-7.263184,283.569336
181,0.860840,0.153809,0.490234,125.976562,-20.080566,313.537598
182,0.655762,-0.104980,0.451172,115.966797,-38.574219,345.153809
183,0.461914,-0.240234,0.343750,107.299805,-51.574707,362.670898
184,0.270996,-0.535645,0.082520,94.848633,-50.720215,394.042969
185,0.118164,-0.612793,0.001953,99.914551,-39.245605,402.465820
186,-0.061035,-0.753418,-0.030762,108.276367,-26.306152,407.043457
187,-0.270996,-1.041504,-0.081055,118.713379,-15.258789,401.306152
188,-0.546387,-1.706055,0.124023,100.219727,-4.333496,348.205566
189,-0.640137,-2.056152,0.107422,69.152832,-7.202148,308.105469
190,-0.702148,-2.325195,0.025879,30.822754,-7.385254,257.080078
191,-0.687988,-2.620605,-0.078125,-22.399902,10.986328,127.624512
192,-0.673828,-2.669434,0.005371,-31.555176,21.301270,50.659180
193,-0.634277,-2.638672,0.077148,-37.109375,10.559082,-110.290527
194,-0.637695,-2.341309,0.289551,-38.574219,-8.300781,-184.814453
195,-0.539551,-2.073242,0.274902,-42.419434,-32.714844,-241.027832
196,-0.487305,-1.905762,0.136230,-47.485352,-51.208496,-284.912109
197,-0.388184,-1.572266,0.026855,-60.302734,-57.373047,-358.886719
198,-0.385254,-1.422363,-0.053223,-60.119629,-50.415039,-398.132324
199,-0.324219,-1.176270,-0.053711,-51.818848,-40.954590,-439.147949
200,0.016602,-0.624512,0.240234,-50.659180,-54.199219,-469.421387
201,0.053223,-0.435059,0.226562,-63.537598,-74.951172,-455.749512
202,0.036621,-0.354980,0.068848,-79.223633,-91.064453,-438.964844
203,0.168945,-0.100586,-0.319336,-98.937988,-71.228027,-421.325684
204,0.308594,0.020996,-0.387207,-96.130371,-35.888672,-411.560059
205,0.336914,0.101074,-0.305176,-89.416504,-1.525879,-404.541016
206,0.400879,0.288086,-0.071777,-80.688477,18.310547,-400.878906
207,0.669434,0.591797,0.396973,-74.584961,-11.779785,-359.252930
208,0.735352,0.837891,0.446777,-89.172363,-48.583984,-329.711914
209,0.855469,1.249512,0.357910,-120.483398,-78.796387,-279.418945
210,0.959961,1.568848,-0.250488,-162.902832,-80.505371,-139.343262
211,0.963379,1.715332,-0.502930,-164.489746,-51.635742,-77.209473
212,0.966797,1.786621,-0.666504,-148.437500,-18.432617,-20.690918
213,0.997070,1.754395,-0.714844,-127.929688,10.803223,23.376465
214,1.099609,1.811035,-0.502930,-98.999023,41.809082,97.045898
215,1.078613,1.833984,-0.370605,-89.233398,42.663574,143.188477
216,1.052734,1.812012,-0.334961,-88.500977,40.527344,192.260742
217,0.920410,1.510742,-0.469727,-77.331543,43.823242,273.742676
218,0.866699,1.254395,-0.428711,-56.396484,46.142578,291.992188
219,0.811035,0.992676,-0.383789,-19.348145,41.992188,293.518066
220,0.790527,0.809082,-0.258789,31.494141,29.296875,283.203125
221,1.022949,0.798828,-0.092285,105.163574,-14.831543,283.691406
222,0.994629,0.746582,-0.003418,127.014160,-36.987305,305.664062
223,0.909668,0.592773,0.120605,147.033691,-58.044434,331.848145
224,0.522461,0.027344,0.128418,166.442871,-92.102051,377.990723
225,0.215332,-0.341797,0.016113,171.875000,-93.750000,382.324219
226,0.041504,-0.598145,-0.113770,151.245117,-48.706055,375.610352
227,0.003418,-0.678711,-0.160156,134.216309,-15.502930,380.737305
228,0.138672,-0.587891,0.112793,108.398438,10.192871,395.507812
229,0.141602,-0.627930,0.317871,77.392578,-5.065918,428.771973
230,-0.399902,-1.302246,0.125488,67.626953,-32.348633,413.391113
231,-0.746094,-1.931152,-0.223633,50.964355,-49.255371,374.145508
232,-0.979492,-2.423340,-0.533691,23.254395,-37.109375,307.067871
233,-0.801758,-2.575684,-0.447266,-27.099609,50.537109,162.719727
234,-0.731934,-2.608398,-0.179688,-46.142578,78.491211,90.026855
235,-0.711914,-2.603027,0.047852,-52.673340,77.453613,11.047363
236,-0.703613,-2.612305,0.238770,-54.443359,52.734375,-70.556641
237,-0.723145,-2.426758,0.166504,-38.940430,-25.146484,-250.488281
238,-0.670410,-2.162598,0.028809,-30.151367,-55.480957,-329.528809
239,-0.627441,-1.897949,-0.056641,-23.132324,-70.251465,-397.644043
240,-0.636719,-1.483887,-0.172852,-30.090332,-80.871582,-500.000000
241,-0.644043,-1.287109,-0.159180,-42.053223,-80.261230,-541.503906
242,-0.577148,-0.952148,-0.095703,-58.166504,-77.148438,-574.096680
243,-0.436523,-0.563477,0.056641,-79.589844,-73.181152,-591.979980
244,-0.194336,0.227051,0.154297,-106.018066,-78.430176,-585.449219
245,-0.127441,0.500488,-0.004883,-105.407715,-87.463379,-564.636230
246,-0.168457,0.626465,-0.164551,-97.534180,-91.491699,-548.217773
247,0.417480,1.781250,-0.519531,-125.000000,-47.424316,-461.608887
248,0.729004,2.043945,-0.625488,-125.244141,-5.187988,-373.657227
249,1.021973,2.147949,-0.450195,-121.765137,33.508301,-280.212402
250,1.198242,2.040039,-0.137695,-89.599609,48.767090,-114.379883
251,1.339355,2.247070,-0.005859,-94.787598,34.118652,-42.602539
252,1.394531,2.437988,-0.020996,-105.651855,14.526367,45.471191
253,1.358398,2.520996,-0.115234,-112.548828,-1.892090,140.136719
254,1.220215,2.379395,-0.402344,-109.680176,2.868652,322.021484
255,1.060547,2.025391,-0.458008,-86.120605,13.305664,384.704590
256,0.760254,1.363770,-0.439453,-23.864746,11.901855,444.152832
257,0.643555,1.166504,-0.334961,9.704590,-0.488281,457.824707
258,0.545410,1.064453,-0.232910,38.391113,-21.362305,474.914551
259,0.413574,0.890137,-0.177246,71.777344,-44.799805,495.605469
260,0.107422,0.293945,0.020996,157.470703,-85.021973,523.925781
261,-0.148438,-0.145020,0.074707,197.814941,-103.454590,519.897461
262,-0.482910,-0.647461,0.015625,211.547852,-108.947754,493.591309
263,-0.912598,-1.457031,-0.121094,181.457520,-58.593750,414.611816
264,-0.851562,-1.609863,-0.079590,148.925781,-22.644043,386.474609
265,-0.816406,-1.877930,-0.063477,108.032227,4.394531,361.938477
266,-1.038086,-2.635742,-0.248047,29.907227,34.973145,265.747070
267,-1.055664,-3.084473,-0.299805,22.094727,37.353516,174.255371
268,-1.128906,-3.478027,-0.315918,18.371582,32.165527,51.818848
269,-1.092773,-3.145020,-0.203125,-6.774902,25.024414,-200.012207
270,-0.938965,-2.764160,0.091309,-29.357910,27.893066,-295.227051
271,-0.842285,-2.428711,0.267578,-58.227539,21.850586,-368.469238
272,-0.759766,-1.876465,0.353516,-100.463867,-12.512207,-492.004395
273,-0.736328,-1.523438,0.297852,-105.346680,-32.531738,-553.405762
274,-0.690918,-1.115234,0.202637,-95.886230,-49.133301,-614.379883
275,-0.544922,-0.099121,0.041504,-49.865723,-79.833984,-707.092285
276,-0.453613,0.500488,-0.017578,-37.658691,-94.055176,-719.238281
277,-0.353027,1.049316,-0.030762,-38.696289,-99.487305,-706.115723
278,0.546875,2.880859,0.032227,-124.816895,-86.242676,-539.794922
279,0.967285,3.456543,-0.154785,-190.673828,-63.720703,-369.750977
280,1.231934,3.745117,-0.446289,-216.918945,-32.775879,-185.852051
281,1.357422,3.690918,-0.917480,-156.433105,10.803223,132.019043
282,1.260254,3.180176,-1.071289,-93.139648,28.442383,230.773926
283,1.143555,2.685547,-1.012207,-33.813477,44.616699,288.391113
284,0.989258,2.385254,-0.718750,12.634277,56.640625,329.833984
285,0.744629,1.819336,-0.079102,79.956055,36.315918,404.663086
286,0.581055,1.487793,0.113770,93.811035,17.761230,439.697266
287,0.327148,0.700684,0.340820,143.981934,-26.672363,468.872070
288,0.262695,0.358887,0.327148,199.829102,-56.091309,464.904785
289,0.107422,0.017578,0.251953,268.981934,-92.956543,453.979492
290,-0.211914,-0.437988,0.229492,324.890137,-131.469727,430.236816
291,-0.778320,-1.354004,0.208008,316.833496,-132.141113,395.263672
292,-0.978516,-2.109375,0.225098,239.807129,-81.848145,378.662109
293,-0.846191,-2.631348,0.193848,123.718262,-5.432129,346.496582
294,-0.767578,-3.305176,-0.048828,-121.887207,123.779297,304.077148
295,-0.858887,-3.718262,-0.019531,-154.113770,150.085449,207.458496
296,-0.979004,-4.038574,0.084473,-124.450684,126.586914,52.551270
297,-0.945801,-3.438965,0.403809,-19.714355,-14.343262,-297.546387
298,-0.817871,-2.819824,0.213379,0.671387,-87.097168,-413.024902
299,-0.720703,-2.209473,-0.030273,-1.464844,-126.892090,-490.173340
300,-0.433594,-1.116699,0.075684,-36.071777,-139.648438,-574.584961
301,-0.362305,-0.727539,0.104004,-52.795410,-140.014648,-593.566895
302,-0.420898,-0.050781,0.040039,-54.077148,-157.043457,-614.746094
303,-0.299316,0.779785,0.105957,-74.279785,-170.959473,-602.600098
304,0.201172,2.063965,-0.061035,-140.747070,-165.222168,-521.606445
305,0.785156,3.155273,-0.400879,-219.177246,-131.896973,-357.727051
306,1.463867,3.767090,-1.177246,-310.058594,3.173828,53.894043
307,1.459961,3.512207,-1.341797,-280.334473,72.326660,213.989258
308,1.378906,3.000977,-1.303223,-217.834473,115.783691,315.368652
309,1.341309,2.657227,-0.980469,-150.512695,128.356934,376.098633
310,1.146973,2.725098,0.038574,-76.660156,71.594238,527.160645
311,0.793457,2.326172,0.124512,-45.349121,18.798828,610.412598
312,0.452148,1.718262,0.053223,4.150391,-29.174805,660.583496
313,-0.179688,0.571289,0.285645,168.762207,-114.440918,646.606445
314,-0.634277,-0.005859,0.471680,265.869141,-170.654297,605.163574
315,-1.152344,-0.533691,0.443848,337.646484,-236.206055,553.588867
316,-1.639160,-1.207031,0.135254,378.173828,-277.893066,504.516602
317,-1.909668,-3.120117,-0.246094,234.741211,-151.733398,365.844727
318,-1.686523,-4.013672,-0.443848,74.645996,-22.644043,286.682129
319,-1.628906,-4.789551,-0.244629,-48.950195,89.050293,154.174805
320,-1.544922,-4.072266,0.943848,-115.417480,88.989258,-226.135254
321,-1.396484,-3.236328,0.895020,-82.946777,-6.774902,-381.225586
322,-1.345703,-2.714844,0.414551,-48.583984,-97.717285,-488.830566
323,-1.335938,-2.288574,-0.029785,-31.616211,-160.705566,-568.481445
324,-1.259766,-1.869141,-0.397949,-35.095215,-181.457520,-627.563477
325,-1.198730,-1.142090,-0.571289,-55.114746,-142.944336,-727.233887
326,-1.250488,-0.677246,-0.419922,-52.368164,-120.910645,-778.747559
327,-1.282715,-0.033203,-0.064941,-44.860840,-118.469238,-817.993164
328,-0.421875,2.462402,0.177246,-107.482910,-146.362305,-747.497559
329,0.734375,4.291016,-0.043945,-197.692871,-130.615234,-549.133301
330,1.616211,5.208984,-0.470215,-289.062500,-95.947266,-248.291016
331,1.710449,4.912598,-1.834473,-264.160156,29.724121,309.204102
332,1.315918,3.944336,-1.912109,-163.574219,80.749512,480.895996
333,0.494141,2.260254,-1.322754,-42.236328,139.953613,590.515137
334,0.070312,1.862793,-0.544922,32.470703,117.309570,612.854004
335,-0.227051,1.288574,-0.137695,118.164062,50.659180,628.967285
336,-0.346680,0.692383,-0.003906,208.557129,-11.169434,624.084473
337,-0.703125,-0.246094,0.506836,332.397461,-89.355469,586.730957
338,-0.977539,-0.957520,0.756836,339.477539,-121.276855,563.537598
339,-1.263672,-1.882812,0.648438,281.188965,-136.047363,524.902344
340,-1.260742,-3.498535,-0.152344,34.423828,2.319336,373.596191
341,-1.132324,-4.027344,-0.191895,-58.044434,91.674805,263.061523
342,-1.216797,-4.448730,0.121582,-93.383789,122.009277,104.064941
343,-1.415527,-4.010254,0.979980,-47.119141,3.540039,-292.175293
344,-1.334961,-3.312012,0.903809,-43.579102,-91.735840,-432.556152
345,-1.266113,-2.754883,0.531250,-59.387207,-165.222168,-526.367188
346,-1.279297,-1.690918,-0.078125,-110.534668,-206.054688,-653.686523
