order,ax,ay,az,gx,gy,gz
0,0.376465,-0.297363,0.702637,-20.812988,-15.563965,10.070801
1,0.358398,-0.488770,0.587891,-17.578125,-11.718750,23.193359
2,0.292969,-0.543945,0.662109,-4.638672,2.624512,18.554688
3,0.230469,-0.521973,1.083984,-8.605957,14.099121,0.549316
4,0.250977,-0.479004,1.121094,-24.475098,5.981445,-5.859375
5,0.287109,-0.447754,1.052246,-36.376953,1.525879,-9.765625
6,0.357422,-0.357910,0.917969,-40.832520,16.601562,-6.652832
7,0.344727,-0.373047,0.902344,-40.527344,33.691406,-2.990723
8,0.342773,-0.395996,0.925293,-37.902832,48.034668,-0.244141
9,0.269531,-0.506348,1.013184,-27.832031,52.246094,-0.671387
10,0.249023,-0.543945,1.032227,-21.301270,46.813965,-5.737305
11,0.262695,-0.547363,1.076172,-13.610840,38.330078,-10.131836
12,0.269531,-0.529297,1.096191,-5.859375,29.174805,-13.977051
13,0.278809,-0.381836,1.209961,15.258789,23.620605,-24.475098
14,0.292969,-0.273438,1.352051,18.432617,28.869629,-26.306152
15,0.302246,-0.194824,1.451172,8.972168,39.733887,-25.268555
16,0.232422,-0.234375,1.519043,-25.634766,53.771973,-18.371582
17,0.120117,-0.308594,1.476074,-32.470703,37.841797,-17.333984
18,0.036621,-0.319336,1.407227,-26.855469,10.253906,-21.118164
19,0.022949,-0.261230,1.203613,-22.827148,-45.837402,-28.259277
20,0.057617,-0.232910,1.000977,-18.493652,-61.340332,-29.418945
21,0.118164,-0.209961,0.857910,-8.972168,-61.523438,-27.709961
22,0.185547,-0.186035,0.766113,-1.464844,-46.386719,-22.094727
23,0.195312,-0.213379,0.729492,-0.488281,11.657715,-10.986328
24,0.157715,-0.268555,0.749512,-6.347656,41.503906,-10.742188
25,0.111816,-0.333008,0.803711,-8.544922,59.692383,-14.465332
26,0.031250,-0.418457,0.912598,-0.671387,39.733887,-27.038574
27,0.042480,-0.406250,0.900879,6.469727,12.939453,-35.888672
28,0.089844,-0.386719,0.874512,7.629395,-13.427734,-44.616699
29,0.167480,-0.345703,0.785156,3.845215,-31.372070,-51.208496
30,0.321777,-0.246582,0.611328,-3.540039,-31.799316,-52.185059
31,0.397461,-0.200684,0.578125,-5.920410,-19.165039,-46.813965
32,0.439941,-0.181152,0.578125,-9.582520,-5.249023,-39.489746
33,0.368652,-0.231445,0.582031,-6.896973,-3.173828,-21.179199
34,0.311523,-0.277344,0.590820,3.784180,-18.310547,-18.127441
35,0.290039,-0.271484,0.572266,13.000488,-34.484863,-18.737793
36,0.292480,-0.245117,0.545898,28.747559,-48.889160,-18.005371
37,0.352051,-0.223633,0.638672,31.250000,-46.081543,-16.357422
38,0.379395,-0.208008,0.684570,28.503418,-38.391113,-13.671875
39,0.400391,-0.199219,0.708496,22.460938,-26.184082,-9.521484
40,0.424805,-0.212402,0.708984,16.479492,-9.826660,-4.089355
41,0.416016,-0.266602,0.755371,2.319336,14.587402,10.925293
42,0.360840,-0.311523,0.828125,1.953125,9.948730,15.930176
43,0.333008,-0.348633,0.844238,5.493164,-3.967285,19.592285
44,0.073242,-0.624023,0.961914,27.709961,-39.611816,9.704590
45,0.040527,-0.691895,1.013672,36.560059,-62.133789,-14.343262
46,0.013184,-0.703125,1.104980,30.151367,-72.326660,-46.447754
47,0.025391,-0.668457,1.035645,23.376465,-86.059570,-115.844727
48,0.516602,-0.355469,0.888184,10.437012,-71.044922,-118.347168
49,0.671387,-0.423340,0.689453,6.713867,-41.442871,-113.525391
50,0.677246,-0.516113,0.587402,46.508789,-13.244629,-118.469238
51,0.872070,-0.491211,0.960449,106.872559,2.746582,-111.206055
52,0.848145,-0.261230,0.975098,104.248047,6.408691,-129.150391
53,0.774902,0.013672,1.284668,97.412109,0.671387,-146.179199
54,0.720703,0.242188,1.359863,45.532227,7.141113,-144.348145
55,0.585449,0.430176,1.159180,-30.639648,81.237793,-115.234375
56,0.484863,0.434082,1.078125,-59.265137,133.178711,-96.740723
57,0.383301,0.389160,1.043457,-69.274902,174.438477,-79.711914
58,0.241211,0.265625,1.082520,-105.957031,195.434570,-47.363281
59,0.173340,0.220703,1.027832,-122.680664,186.828613,-49.011230
60,0.157227,0.203125,1.183594,-129.394531,168.029785,-60.119629
61,0.138184,0.089844,1.273438,-118.286133,125.244141,-77.636719
62,0.105957,0.036621,1.173828,-126.831055,77.819824,-122.131348
63,0.144531,0.127930,1.099609,-182.312012,91.674805,-147.705078
64,0.178711,0.314941,1.094238,-225.952148,99.792480,-167.541504
65,0.181641,0.502441,1.082031,-226.318359,84.472656,-167.358398
66,-0.013672,0.542969,0.788086,-181.823730,50.354004,-125.305176
67,-0.077148,0.331543,0.793457,-200.195312,80.932617,-96.252441
68,-0.098633,0.104004,0.573730,-248.107910,122.802734,-76.538086
69,0.267090,-0.077637,0.625000,-265.380859,213.989258,-25.817871
70,0.472656,-0.128906,0.835449,-270.874023,224.243164,17.272949
71,0.300781,-0.239258,0.796875,-298.095703,211.791992,48.339844
72,0.153809,-0.394043,0.620605,-306.152344,199.218750,60.424805
73,0.050781,-0.705566,0.603027,-282.409668,165.344238,56.091309
74,-0.295410,-1.050293,0.372070,-229.919434,130.798340,19.287109
75,-0.507812,-0.907715,0.081055,-166.564941,141.540527,-37.048340
76,-0.583984,-0.503418,0.334473,-105.102539,217.468262,-104.675293
77,-0.560547,-0.431152,0.567871,-73.791504,210.693359,-132.263184
78,-0.598633,-0.489746,0.663574,-53.955078,181.579590,-143.554688
79,-0.968262,-0.729492,0.625977,-151.062012,290.588379,-142.822266
80,-0.935547,-1.034668,0.383789,-291.687012,382.507324,-175.537109
81,-0.749023,-1.051270,0.135742,-381.286621,453.247070,-241.577148
82,-0.361328,-0.422852,-0.084961,-260.131836,489.807129,-232.604980
