order,ax,ay,az,gx,gy,gz
0,0.183105,-0.494141,0.849121,2.685547,-10.009766,5.554199
1,0.111328,-0.478516,0.791992,2.441406,-0.549316,-4.089355
2,0.085449,-0.453125,0.807129,5.065918,3.356934,-7.629395
3,0.082520,-0.426270,0.847656,-2.746582,5.737305,-9.460449
4,0.067383,-0.440430,0.859863,-9.033203,4.638672,-9.277344
5,0.076172,-0.457031,0.886719,-14.892578,2.868652,-9.338379
6,0.096191,-0.495605,0.897461,-20.507812,-1.037598,-7.385254
7,0.118164,-0.509766,0.883301,-19.592285,-2.380371,-5.920410
8,0.138672,-0.511230,0.869141,-18.127441,-2.380371,-3.540039
9,0.160645,-0.507324,0.850586,-16.113281,-0.122070,6.103516
10,0.160645,-0.494141,0.859375,-16.906738,-1.586914,11.108398
11,0.155762,-0.512695,0.850586,-17.089844,-6.774902,17.150879
12,0.152832,-0.544434,0.816406,-17.761230,-9.521484,18.188477
13,0.161133,-0.551270,0.798340,-10.803223,-7.080078,14.343262
14,0.152832,-0.552734,0.782227,-3.112793,0.549316,8.789062
15,0.142578,-0.536133,0.821777,6.469727,11.535645,-3.112793
16,0.141602,-0.505371,0.933105,0.183105,11.657715,-6.530762
17,0.137207,-0.497070,0.942871,-9.826660,9.094238,-7.263184
18,0.147461,-0.494629,0.910156,-21.972656,7.080078,-7.141113
19,0.180176,-0.541504,0.775879,-13.793945,2.807617,0.732422
20,0.156738,-0.560059,0.769043,-5.554199,5.432129,2.075195
21,0.141113,-0.525879,0.758301,0.610352,11.840820,2.563477
22,0.072754,-0.555664,0.868652,10.375977,21.423340,13.671875
23,0.028809,-0.592773,0.946289,2.868652,20.874023,12.268066
24,0.016113,-0.606934,0.969238,-0.732422,14.099121,6.835938
25,0.125977,-0.494629,0.984863,-5.310059,0.305176,-0.061035
26,0.166504,-0.479004,0.974121,-9.704590,-4.150391,3.540039
27,0.179688,-0.504395,0.960449,-14.160156,-7.873535,8.666992
28,0.169434,-0.535645,0.915527,-20.996094,-9.399414,13.061523
29,0.098633,-0.561523,0.827637,-28.381348,-6.347656,17.822266
30,0.074707,-0.558594,0.797363,-23.803711,-2.502441,18.615723
31,0.030273,-0.560547,0.778809,-14.282227,0.976562,17.883301
32,0.087402,-0.484375,0.743652,11.352539,3.479004,18.554688
33,0.077148,-0.521484,0.776855,25.573730,1.831055,25.634766
34,0.059570,-0.549805,0.853516,29.235840,-1.586914,27.465820
35,0.108398,-0.512695,0.873047,17.944336,-14.221191,25.085449
36,0.121582,-0.483887,0.848145,14.221191,-16.540527,25.268555
37,0.125977,-0.480469,0.829102,4.943848,-7.324219,27.709961
38,0.169434,-0.478027,0.817383,2.075195,-2.624512,26.977539
39,0.178223,-0.489258,0.812012,1.831055,0.305176,27.526855
40,0.201172,-0.507324,0.807617,3.784180,1.647949,29.724121
41,0.254883,-0.575195,0.861816,5.310059,-1.770020,29.663086
42,0.301758,-0.597656,0.867676,3.906250,-4.272461,26.672363
43,0.330078,-0.675293,0.743652,5.981445,-1.586914,23.620605
44,0.312012,-0.666016,0.918945,0.610352,9.521484,-2.258301
45,0.316406,-0.589844,1.021973,-0.854492,1.647949,-11.230469
46,0.317871,-0.534668,1.030762,-0.244141,-11.901855,-11.779785
47,0.315918,-0.521973,0.987305,-3.051758,-21.728516,-9.216309
48,0.343750,-0.541992,0.895508,-10.314941,-30.212402,-1.953125
49,0.346191,-0.551758,0.847656,-8.728027,-30.029297,-1.098633
50,0.346191,-0.546387,0.843750,-5.249023,-26.306152,-3.356934
51,0.314941,-0.558105,0.882812,-7.141113,-11.352539,-12.084961
52,0.280273,-0.577148,0.917480,-12.451172,-5.249023,-15.197754
53,0.253418,-0.573730,0.939941,-16.845703,-4.272461,-16.723633
54,0.231934,-0.544434,0.923828,-18.249512,-3.601074,-16.296387
55,0.145996,-0.479492,0.953613,-7.873535,-4.272461,-14.831543
56,0.147949,-0.447266,0.995117,-3.051758,-8.911133,-12.756348
57,0.145508,-0.446289,1.022461,-0.915527,-15.319824,-7.934570
58,0.113281,-0.464355,1.069336,-11.108398,-44.006348,-18.127441
59,0.227539,-0.391113,0.925293,-15.075684,-56.640625,-5.126953
60,0.182617,-0.445801,0.893066,-18.920898,-61.950684,6.591797
61,0.157715,-0.526855,0.828125,-30.273438,-52.307129,17.395020
62,0.144531,-0.554688,0.831055,-28.320312,-43.945312,18.676758
63,0.129395,-0.555664,0.876465,-20.996094,-40.222168,19.042969
64,0.188477,-0.526367,0.935059,-10.559082,-45.654297,21.728516
65,0.225586,-0.511230,0.898438,-13.122559,-48.828125,21.484375
66,0.242188,-0.493164,0.873047,-18.737793,-49.377441,19.042969
67,0.249023,-0.438477,0.878906,-35.522461,-45.410156,13.793945
68,0.211426,-0.447266,0.845703,-42.053223,-42.785645,13.671875
69,0.248047,-0.447754,0.821289,-48.278809,-40.832520,13.366699
70,0.250977,-0.477539,0.786621,-51.696777,-37.414551,16.052246
71,0.217285,-0.566406,0.731934,-41.687012,-29.541016,21.789551
72,0.206543,-0.600586,0.702637,-33.691406,-27.221680,21.728516
73,0.212402,-0.612793,0.692871,-24.780273,-24.230957,20.141602
74,0.123047,-0.602051,0.763184,-11.657715,-28.137207,13.977051
75,0.085938,-0.583984,0.793457,-13.488770,-30.700684,12.390137
76,0.063965,-0.591797,0.805176,-18.859863,-31.677246,14.038086
77,0.014648,-0.647949,0.781250,-21.789551,-31.250000,23.559570
78,0.006348,-0.670410,0.776855,-19.836426,-30.517578,28.381348
79,0.003418,-0.682617,0.768555,-19.287109,-29.174805,33.386230
80,-0.021484,-0.721191,0.761230,-21.057129,-26.306152,36.010742
81,-0.073730,-0.751953,0.752441,-23.864746,-21.545410,34.423828
82,-0.077637,-0.750488,0.766113,-19.348145,-21.179199,33.447266
83,-0.070801,-0.752930,0.723633,-9.704590,-18.371582,32.226562
84,-0.035645,-0.740234,0.717285,8.911133,-6.713867,25.390625
85,-0.003906,-0.712891,0.766602,6.042480,-1.037598,23.437500
86,0.019043,-0.701660,0.814453,-3.967285,1.281738,23.437500
87,0.007324,-0.727051,0.837402,-28.015137,0.000000,22.338867
88,-0.012207,-0.759766,0.804199,-31.799316,-1.586914,19.836426
89,-0.026855,-0.784668,0.760742,-31.066895,-2.136230,14.892578
90,0.018555,-0.755371,0.736328,-30.578613,2.929688,7.568359
91,0.031250,-0.741699,0.713379,-32.226562,5.249023,8.056641
92,0.034668,-0.746582,0.693848,-28.747559,5.126953,8.056641
93,0.055176,-0.734375,0.696777,-20.080566,2.624512,1.342773
94,0.076172,-0.721680,0.695801,-21.728516,2.319336,-3.295898
95,0.090820,-0.714844,0.692871,-26.123047,3.234863,-7.812500
96,0.095703,-0.710938,0.673340,-32.897949,6.530762,-13.000488
97,0.086914,-0.682129,0.631348,-41.992188,17.944336,-20.019531
98,0.084473,-0.674805,0.647949,-43.518066,22.644043,-20.812988
99,0.100586,-0.675781,0.657227,-45.471191,28.442383,-19.226074
100,0.126953,-0.731934,0.631836,-46.997070,34.240723,-10.131836
101,0.145508,-0.760742,0.603516,-44.799805,33.935547,-6.530762
102,0.156738,-0.768066,0.573730,-38.208008,32.836914,-3.845215
103,0.145020,-0.716309,0.577148,-30.944824,31.005859,-0.244141
104,0.135254,-0.690918,0.576660,-31.616211,29.785156,0.671387
105,0.129395,-0.683105,0.562988,-33.386230,29.479980,1.342773
106,0.126465,-0.700684,0.556641,-35.949707,30.761719,0.793457
107,0.131836,-0.825195,0.578125,-49.621582,38.208008,-0.854492
108,0.147949,-0.871582,0.562988,-56.335449,42.175293,-4.821777
109,0.149902,-0.862793,0.512695,-55.297852,45.654297,-7.629395
110,0.149414,-0.767578,0.448242,-29.479980,56.213379,-7.995605
111,0.155273,-0.720215,0.473145,-16.479492,58.532715,-8.239746
112,0.224609,-0.713867,0.581543,-2.807617,52.734375,-1.892090
113,0.208008,-0.804688,0.615234,-6.958008,49.011230,-4.760742
114,0.223633,-0.856934,0.625488,-15.625000,45.776367,-12.878418
115,0.256348,-0.866699,0.636230,-25.085449,42.907715,-20.935059
116,0.272949,-0.821777,0.620605,-28.137207,34.606934,-30.456543
117,0.253418,-0.798340,0.572266,-19.226074,29.113770,-32.653809
118,0.232910,-0.806641,0.530762,-6.652832,25.024414,-34.851074
119,0.289062,-0.794434,0.533203,5.920410,20.446777,-38.757324
120,0.340820,-0.764648,0.506348,11.108398,16.723633,-35.278320
121,0.364258,-0.745117,0.485840,17.700195,13.488770,-29.968262
122,0.422363,-0.720703,0.482910,18.371582,16.479492,-20.141602
123,0.454590,-0.720703,0.510254,16.296387,21.728516,-13.549805
124,0.482910,-0.729980,0.562988,7.751465,27.343750,-6.347656
125,0.481934,-0.765137,0.565918,1.464844,30.334473,0.244141
126,0.424805,-0.826172,0.557617,1.770020,32.592773,3.784180
127,0.402832,-0.828125,0.555664,9.887695,30.578613,2.014160
128,0.374023,-0.811035,0.558105,18.066406,28.930664,-1.831055
129,0.376953,-0.753418,0.602539,27.160645,23.559570,-9.948730
130,0.401367,-0.749023,0.635742,22.827148,18.981934,-9.887695
131,0.417480,-0.768555,0.646484,16.418457,12.878418,-7.019043
132,0.419922,-0.786133,0.632324,10.620117,7.019043,-3.723145
133,0.405273,-0.738770,0.581055,2.624512,0.305176,5.004883
134,0.385254,-0.716797,0.574219,2.380371,-1.953125,10.131836
135,0.359863,-0.721680,0.593262,2.319336,-4.211426,13.671875
136,0.308105,-0.745605,0.613770,-0.549316,-7.751465,13.610840
137,0.302246,-0.745605,0.635742,-1.159668,-10.803223,13.000488
138,0.296875,-0.746582,0.640625,0.183105,-15.991211,13.793945
139,0.282227,-0.740723,0.583008,5.310059,-29.418945,18.371582
140,0.274414,-0.753418,0.557617,7.934570,-34.729004,20.690918
141,0.259277,-0.781738,0.561523,8.056641,-37.963867,20.996094
142,0.254883,-0.802734,0.576660,4.699707,-44.677734,20.324707
143,0.267578,-0.815918,0.597168,6.347656,-49.438477,21.301270
144,0.271973,-0.803711,0.622559,9.521484,-54.870605,21.179199
145,0.294434,-0.776367,0.641113,9.399414,-60.302734,22.705078
146,0.294434,-0.791992,0.632324,0.183105,-62.683105,27.099609
147,0.279297,-0.836914,0.585449,-1.342773,-60.119629,25.634766
148,0.285645,-0.828613,0.559082,2.685547,-56.335449,24.230957
149,0.271973,-0.773926,0.636230,7.080078,-48.828125,27.893066
150,0.231934,-0.757812,0.703613,5.676270,-54.016113,32.104492
151,0.203125,-0.744629,0.690918,1.342773,-61.096191,35.400391
152,0.137207,-0.731934,0.581543,4.272461,-63.049316,36.560059
153,0.138672,-0.716797,0.568359,10.559082,-58.898926,36.193848
154,0.184082,-0.694336,0.587891,13.183594,-51.452637,39.794922
155,0.213379,-0.781738,0.687012,-0.244141,-38.574219,53.894043
156,0.195801,-0.816895,0.738770,-8.972168,-40.588379,59.509277
157,0.131348,-0.854492,0.785156,-15.991211,-48.217773,58.471680
158,0.069824,-0.813965,0.710449,-13.183594,-70.495605,34.790039
159,0.066895,-0.796387,0.622070,-2.807617,-71.899414,26.977539
160,0.053711,-0.795410,0.605469,6.408691,-67.321777,19.470215
161,0.058594,-0.778809,0.644043,8.422852,-62.744141,13.183594
162,0.074707,-0.742188,0.660645,-8.850098,-56.762695,11.413574
163,0.078125,-0.747559,0.625488,-17.089844,-53.466797,15.014648
164,0.055664,-0.758789,0.626465,-19.348145,-52.062988,18.493652
165,0.036621,-0.785645,0.637207,-17.639160,-55.725098,20.263672
166,0.058105,-0.827637,0.600586,-17.028809,-64.636230,18.737793
167,0.098633,-0.844727,0.562500,-19.042969,-63.659668,19.104004
168,0.063965,-0.839844,0.515625,-19.775391,-48.583984,20.690918
169,0.015625,-0.808105,0.562012,-16.784668,-42.297363,20.324707
170,-0.031738,-0.777344,0.584473,-13.916016,-38.574219,18.920898
171,-0.070312,-0.786621,0.563477,-8.483887,-35.827637,16.601562
172,-0.097168,-0.841797,0.492676,8.178711,-29.663086,5.615234
173,-0.083496,-0.844727,0.479004,12.939453,-25.939941,1.647949
174,-0.070801,-0.820801,0.518066,12.145996,-22.155762,0.915527
175,-0.075684,-0.812500,0.570801,-4.333496,-16.540527,5.004883
176,-0.088867,-0.816895,0.576660,-10.192871,-16.174316,6.469727
177,-0.093262,-0.836426,0.595215,-10.131836,-18.432617,6.286621
178,-0.080566,-0.859863,0.585449,-4.882812,-21.606445,3.601074
179,-0.037598,-0.836914,0.570801,7.995605,-22.155762,-5.249023
180,-0.040039,-0.835449,0.559570,9.643555,-21.667480,-8.911133
181,-0.031250,-0.826660,0.528320,9.155273,-16.845703,-12.573242
182,-0.017578,-0.808105,0.548828,9.765625,-7.934570,-15.808105
183,-0.006836,-0.777344,0.558105,8.850098,-4.882812,-15.563965
184,0.010742,-0.765137,0.578613,8.361816,-3.662109,-14.099121
185,0.080078,-0.792969,0.572754,6.103516,-4.028320,-13.061523
