order,ax,ay,az,gx,gy,gz
0,0.041504,-0.685547,0.708984,-12.451172,18.859863,2.990723
1,0.027344,-0.698730,0.721191,-13.732910,23.803711,3.784180
2,-0.006836,-0.722168,0.726562,-2.197266,11.840820,0.549316
3,0.025391,-0.686523,0.713867,0.122070,1.892090,-1.037598
4,0.018066,-0.687012,0.708496,1.220703,-0.854492,-2.075195
5,0.015137,-0.687012,0.710938,3.845215,-2.258301,-2.014160
6,0.005859,-0.703613,0.721191,6.896973,-4.760742,0.732422
7,0.017578,-0.705566,0.724609,3.967285,-3.356934,2.380371
8,0.014648,-0.708496,0.724609,-0.366211,-0.244141,3.479004
9,0.009277,-0.704102,0.735352,-5.187988,2.929688,4.455566
10,0.001465,-0.727539,0.724121,-7.446289,1.342773,4.699707
11,0.014160,-0.730957,0.719727,-2.319336,-2.197266,2.868652
12,0.020508,-0.724609,0.725098,0.732422,-4.089355,0.610352
13,0.025879,-0.703613,0.717773,3.723145,-6.835938,-2.441406
14,0.026855,-0.690918,0.727051,4.333496,-5.371094,-2.624512
15,0.022949,-0.692383,0.751953,3.417969,-4.760742,-2.136230
16,0.021973,-0.694824,0.751465,2.136230,-4.577637,-1.708984
17,0.026367,-0.687988,0.736328,-0.122070,-2.136230,0.610352
18,0.018555,-0.691895,0.732910,-1.403809,-1.464844,2.014160
19,0.010254,-0.704102,0.729492,-2.380371,-2.075195,2.807617
20,0.005371,-0.706543,0.704102,-5.554199,-1.586914,2.502441
21,0.001465,-0.721680,0.724121,-6.591797,-0.610352,2.319336
22,0.000977,-0.739258,0.719238,-4.394531,-1.403809,1.098633
23,0.040527,-0.733887,0.713867,0.366211,0.915527,-2.380371
24,0.053711,-0.722168,0.743164,0.793457,0.000000,-3.540039
25,0.055664,-0.720703,0.747559,-0.976562,-2.929688,-4.211426
26,0.050293,-0.712402,0.738281,-4.150391,-6.896973,-4.455566
27,0.042480,-0.688965,0.689941,-7.934570,-10.192871,-3.540039
28,0.034668,-0.685059,0.658203,-6.103516,-8.422852,-2.319336
29,0.004395,-0.700195,0.686035,-3.662109,-4.333496,-1.892090
30,-0.001465,-0.708008,0.718750,-3.784180,5.859375,1.403809
31,0.006836,-0.699219,0.735840,-3.662109,8.117676,2.441406
32,0.003906,-0.712402,0.735840,-5.737305,8.361816,2.502441
33,0.007324,-0.717773,0.722168,-5.126953,5.310059,2.319336
34,-0.003418,-0.735352,0.709961,5.432129,-3.234863,-3.845215
35,-0.006348,-0.695801,0.736328,5.554199,-5.432129,-6.469727
36,-0.012695,-0.662598,0.745605,0.915527,-7.690430,-5.615234
37,-0.009766,-0.706055,0.720215,-6.469727,-4.089355,0.610352
38,0.001465,-0.727051,0.722656,-3.662109,-1.403809,1.831055
39,0.014160,-0.738281,0.745117,-1.342773,-0.610352,1.159668
40,0.028320,-0.728027,0.752930,-3.112793,-1.586914,-3.540039
41,0.032227,-0.705078,0.733398,-5.981445,0.122070,-4.882812
42,0.018555,-0.710449,0.712402,-5.493164,0.122070,-4.638672
43,0.014648,-0.706055,0.709473,-1.403809,-2.441406,-6.408691
44,-0.001953,-0.687988,0.720215,-3.967285,-4.516602,-7.080078
45,0.106934,-0.715820,0.607422,3.173828,-3.845215,-1.586914
46,0.049805,-0.743652,0.680176,10.375977,0.854492,-0.061035
47,0.068359,-0.711914,0.703125,12.451172,4.028320,-2.746582
48,0.076660,-0.702148,0.719727,4.699707,8.605957,-1.892090
49,0.069824,-0.694336,0.712891,-4.150391,11.596680,-0.488281
50,0.048340,-0.700195,0.712891,-7.263184,9.460449,2.746582
51,0.193359,-0.612305,0.775391,-6.408691,-0.305176,15.869141
52,0.077148,-0.766113,0.627441,8.911133,-11.657715,36.804199
53,-0.033691,-0.749023,0.722656,32.348633,7.995605,9.948730
54,-0.036621,-0.666992,0.783691,26.733398,22.033691,-3.234863
55,-0.174805,-0.602051,0.981445,26.550293,16.235352,-4.455566
56,-0.167969,-0.551758,0.819824,21.362305,-20.935059,-3.417969
57,0.046875,-0.637207,0.632812,2.258301,-43.334961,11.535645
58,0.041504,-0.682617,0.675781,-2.624512,-39.672852,17.333984
59,-0.002441,-0.716797,0.658691,-5.371094,-30.883789,18.432617
60,0.028320,-0.779297,0.684082,-18.188477,-13.977051,19.897461
61,0.026367,-0.738770,0.727539,-23.437500,-9.399414,8.972168
62,0.035156,-0.709961,0.683594,-19.042969,-10.498047,3.051758
63,-0.020508,-0.721680,0.643555,-6.835938,-6.286621,0.549316
64,-0.012207,-0.689453,0.704590,-4.577637,-2.807617,-2.014160
65,-0.004395,-0.654785,0.761719,-10.803223,3.051758,-6.530762
66,0.050781,-0.683594,0.788086,-18.371582,17.517090,-9.094238
67,0.016602,-0.814453,0.798828,-11.230469,39.733887,-13.244629
68,0.033691,-0.801758,0.771973,1.770020,44.494629,-17.639160
69,0.013184,-0.750977,0.748535,23.864746,32.592773,-15.869141
