order,ax,ay,az,gx,gy,gz
0,0.046387,-0.177246,0.864258,-6.103516,3.356934,0.610352
1,0.032227,-0.133301,0.966309,5.859375,4.760742,4.455566
2,0.021973,-0.148926,0.933594,11.474609,-1.159668,12.451172
3,-0.018555,-0.125488,1.034180,13.916016,1.037598,12.756348
4,-0.020508,-0.115234,1.045410,8.728027,1.464844,9.765625
5,0.006348,-0.094238,1.063477,-2.685547,-5.004883,9.155273
6,0.023926,-0.115234,1.016602,-6.652832,-4.516602,7.385254
7,0.017578,-0.123047,1.004883,-8.850098,-2.380371,7.080078
8,0.012695,-0.138672,0.965332,-7.141113,-2.380371,7.080078
9,0.029297,-0.136230,0.958984,4.516602,-2.258301,10.253906
10,0.021484,-0.142578,0.956543,10.253906,-2.197266,11.962891
11,0.008789,-0.146973,0.964844,15.380859,-1.831055,11.596680
12,0.004883,-0.141113,1.001953,17.700195,-1.831055,10.314941
13,0.003906,-0.098633,1.073730,7.934570,-1.525879,6.225586
14,0.001953,-0.097656,1.069336,-1.464844,-0.854492,4.089355
15,0.005371,-0.098633,1.027832,-10.314941,0.122070,2.380371
16,0.019043,-0.115234,0.953125,-7.995605,-1.770020,7.202148
17,0.012695,-0.129395,0.943848,-0.366211,-0.732422,13.183594
18,-0.009766,-0.154785,0.950684,13.793945,-1.098633,17.028809
19,0.002930,-0.138672,0.978516,18.188477,-0.732422,14.587402
20,0.020020,-0.120117,1.005371,19.897461,-0.305176,11.291504
21,0.028320,-0.084473,1.052246,12.023926,0.000000,6.347656
22,0.020996,-0.089844,1.038574,6.774902,-0.244141,5.432129
23,0.011719,-0.098145,1.027832,3.540039,-0.305176,4.455566
24,0.018066,-0.103027,0.991699,2.746582,-0.427246,2.746582
25,0.022461,-0.108398,0.977539,5.432129,-0.427246,3.540039
26,0.020020,-0.106934,0.974121,12.695312,-0.671387,8.361816
27,0.013672,-0.098633,0.998535,14.282227,-0.732422,10.742188
28,-0.000977,-0.096191,1.013184,14.343262,-0.793457,11.718750
29,-0.008301,-0.093750,1.040527,11.901855,-0.854492,11.352539
30,-0.003418,-0.077148,1.057129,-2.075195,-0.549316,5.554199
31,0.006836,-0.090332,1.023926,-6.469727,-0.244141,2.624512
32,0.017578,-0.086914,0.994629,-7.263184,-0.061035,0.427246
33,0.030273,-0.080078,0.986328,-5.065918,-0.183105,-0.061035
34,0.016113,-0.098633,0.968750,2.136230,-0.427246,1.220703
35,0.014648,-0.095215,0.975098,5.981445,-0.854492,2.197266
36,0.011719,-0.095215,0.987793,9.155273,-1.098633,3.540039
37,0.000000,-0.091797,1.020996,11.108398,-1.098633,5.126953
38,0.000000,-0.088379,1.037598,9.338379,-0.732422,4.394531
39,0.000000,-0.082031,1.033691,4.150391,-0.122070,2.563477
40,0.006348,-0.091797,0.999023,-1.281738,-0.244141,0.305176
41,0.011719,-0.084961,1.008301,-0.183105,-0.610352,-0.122070
42,0.016113,-0.075684,1.016602,0.732422,-0.915527,0.793457
43,0.012207,-0.077637,1.017578,-3.112793,-0.366211,0.793457
44,0.017090,-0.083984,0.997559,-3.173828,-0.061035,0.610352
45,0.016113,-0.089355,0.979980,-1.281738,-0.488281,1.037598
46,0.013672,-0.093750,0.977539,5.249023,-0.488281,2.319336
47,0.020020,-0.086914,0.987793,9.704590,-0.671387,3.417969
48,0.006348,-0.075195,1.022461,10.131836,-0.793457,4.394531
49,0.003906,-0.075684,1.017090,7.751465,-0.793457,3.417969
50,0.006836,-0.080078,1.005371,7.385254,-0.244141,1.831055
51,0.006836,-0.057129,1.041992,4.150391,-0.671387,0.244141
52,0.008301,-0.055664,1.041016,-1.037598,-0.610352,0.000000
53,0.011719,-0.061035,1.026855,-5.310059,-0.366211,0.122070
54,0.013672,-0.075684,0.999512,-6.103516,-0.183105,0.122070
55,0.013184,-0.094727,0.964355,0.793457,-0.183105,0.671387
56,0.026855,-0.086426,0.964355,6.896973,-0.183105,1.831055
57,0.033203,-0.077637,0.977051,12.573242,-0.610352,4.577637
58,-0.013184,-0.062988,1.053711,11.657715,-1.037598,3.784180
59,-0.008789,-0.043945,1.072754,4.638672,-0.854492,0.915527
60,0.005859,-0.037109,1.071289,-3.967285,-0.732422,-0.488281
61,0.012695,-0.073730,0.985352,-10.803223,0.000000,-0.915527
62,0.012695,-0.088867,0.953125,-5.737305,-0.183105,-0.610352
63,0.017090,-0.091797,0.944336,1.953125,-0.305176,0.061035
64,0.008789,-0.090820,0.961914,9.094238,-0.427246,0.549316
65,0.015625,-0.060547,1.015625,13.183594,-0.793457,0.915527
66,0.009277,-0.059570,1.023926,11.901855,-1.037598,1.159668
67,0.010254,-0.058594,1.014648,10.559082,-0.915527,1.159668
68,0.015137,-0.046387,1.025879,7.934570,-0.854492,1.708984
69,0.016602,-0.047852,1.026367,5.310059,-0.610352,2.319336
70,0.007812,-0.051270,1.023438,3.234863,-0.488281,2.197266
71,0.010742,-0.050293,1.020996,1.647949,-0.427246,1.953125
72,0.009766,-0.054688,1.004883,0.976562,-0.427246,2.075195
73,0.012695,-0.063965,0.976562,6.164551,-0.732422,2.319336
74,0.016113,-0.063965,0.978027,10.314941,-0.915527,2.990723
75,0.007812,-0.064453,0.981445,14.099121,-1.281738,3.173828
76,0.015137,-0.046387,0.991699,20.446777,-1.586914,2.929688
77,0.017578,-0.039062,0.995605,22.583008,-1.770020,3.845215
78,0.011230,-0.038086,1.012207,24.108887,-2.197266,4.577637
79,0.007324,-0.025391,1.041992,21.911621,-2.624512,4.211426
80,0.005859,-0.008789,1.065918,20.629883,-3.784180,4.455566
81,0.020996,-0.005371,1.024414,16.601562,-3.295898,5.065918
82,0.010742,-0.018066,1.015137,13.793945,-2.868652,5.981445
83,0.011719,-0.011230,1.011719,12.023926,-2.746582,5.615234
84,0.009766,-0.009766,1.014160,11.230469,-2.136230,4.882812
