order,ax,ay,az,gx,gy,gz
0,0.312012,-0.704590,0.581543,-16.906738,-18.005371,-3.356934
1,0.286621,-0.689453,0.569336,-17.700195,-5.249023,-7.629395
2,0.274902,-0.688965,0.557129,-14.709473,1.647949,-7.873535
3,0.269531,-0.686523,0.589355,-11.230469,6.835938,-7.080078
4,0.259766,-0.692871,0.637207,-9.948730,8.178711,-5.981445
5,0.265137,-0.711914,0.625977,-9.277344,5.126953,-4.211426
6,0.274414,-0.714844,0.617188,-5.249023,4.760742,-3.417969
7,0.272949,-0.708984,0.640625,-2.990723,3.967285,-2.807617
8,0.272461,-0.705078,0.644043,-2.990723,2.014160,-2.441406
9,0.278809,-0.714844,0.642090,-1.831055,-0.183105,-0.854492
10,0.288574,-0.716309,0.656250,-2.441406,-1.281738,-0.061035
11,0.301270,-0.711426,0.663086,-5.554199,-2.258301,1.220703
12,0.316895,-0.731934,0.640137,-7.568359,-1.831055,2.746582
13,0.321777,-0.747070,0.605957,-6.103516,-1.708984,2.014160
14,0.317871,-0.737793,0.593262,-2.136230,-1.831055,0.732422
15,0.316895,-0.740234,0.617188,-0.488281,-0.671387,-0.549316
16,0.336426,-0.750488,0.654297,-3.845215,0.244141,-2.868652
17,0.329590,-0.734863,0.699219,-8.056641,-0.915527,-2.258301
18,0.354492,-0.722656,0.770996,-19.104004,-1.586914,0.244141
19,0.345703,-0.748047,0.892090,-37.658691,-1.159668,4.760742
20,0.379883,-0.914062,1.082031,-89.599609,-20.385742,18.432617
21,0.402832,-1.026367,0.983398,-100.341797,-37.231445,21.667480
22,0.405762,-1.062988,0.918945,-104.858398,-52.551270,21.240234
23,0.388672,-1.113281,0.842773,-118.408203,-60.424805,18.249512
24,0.427246,-1.195312,0.885254,-144.897461,-53.405762,9.521484
25,0.806152,-1.372559,0.858398,-194.458008,-58.410645,38.208008
26,0.772461,-1.609863,1.015625,-221.740723,-54.626465,57.983398
27,0.700195,-1.806152,0.991211,-227.050781,-46.997070,67.565918
28,0.593750,-1.916504,0.862793,-197.814941,-41.503906,70.556641
29,0.444336,-1.629883,0.900391,-132.873535,-33.264160,55.114746
30,0.372559,-1.392090,0.983887,-133.911133,-34.118652,41.625977
31,0.355957,-1.177246,0.888184,-156.127930,-47.729492,28.564453
32,0.383301,-0.987305,0.683594,-174.438477,-59.326172,17.211914
33,0.456543,-0.708008,0.372070,-190.368652,-57.556152,11.169434
34,0.413574,-0.615234,0.262695,-199.951172,-53.405762,12.512207
35,0.339355,-0.499023,0.189453,-209.411621,-53.527832,15.319824
36,0.239746,-0.423340,0.070312,-217.163086,-61.706543,21.606445
37,0.152832,-0.408203,-0.063477,-216.735840,-71.411133,24.902344
38,0.081055,-0.408203,-0.189941,-206.237793,-77.331543,20.080566
39,0.083008,-0.201172,-0.266113,-145.446777,-65.551758,-2.441406
40,0.043945,-0.055176,-0.224121,-90.759277,-65.368652,-3.234863
41,-0.059570,0.058105,-0.208496,-30.151367,-69.274902,-3.906250
42,-0.104980,0.163086,-0.239258,20.507812,-70.922852,-7.019043
43,-0.131348,0.313477,-0.412109,76.354980,-68.603516,-16.540527
44,-0.121582,0.488770,-0.395996,88.684082,-68.420410,-25.024414
45,-0.119141,0.757324,-0.367188,90.209961,-66.284180,-35.339355
46,-0.047363,1.164062,-0.513184,39.367676,-22.338867,-27.343750
47,-0.032715,1.524902,-0.840332,25.024414,15.686035,-5.981445
48,-0.200195,1.116211,-0.949219,27.770996,42.968750,-4.150391
49,-0.405273,0.710449,-1.133301,50.109863,60.546875,-35.400391
50,-0.499512,1.179199,-0.986328,93.139648,133.056641,-109.008789
51,-0.369141,1.625000,-0.921387,95.642090,185.791016,-119.934082
52,-0.176758,2.285645,-0.456055,88.867188,206.909180,-80.261230
53,-0.226074,2.282715,-0.041016,78.674316,192.871094,5.676270
54,-0.123535,1.636719,0.723633,117.065430,152.709961,71.533203
55,0.052246,1.219238,1.133301,157.531738,95.581055,185.241699
56,0.391113,0.649414,1.661133,239.013672,104.919434,222.473145
57,0.305176,-0.590820,2.563965,360.107422,83.984375,238.464355
58,-0.105957,-2.117676,3.252441,420.410156,35.583496,136.474609
59,-0.482910,-3.330078,4.591797,239.257812,-1.220703,79.772949
60,-0.749023,-3.223633,3.777832,46.752930,-92.407227,22.277832
61,-0.141602,-2.494629,2.238770,-16.174316,-195.495605,-3.356934
62,-2.032715,-12.053711,5.892090,42.053223,-362.976074,-119.262695
63,-0.791504,-5.374023,-1.655762,-233.032227,6.958008,-359.069824
64,-0.050781,-2.933594,-1.380859,0.793457,31.921387,-412.536621
