order,ax,ay,az,gx,gy,gz
0,-0.090820,-0.585938,0.558594,-12.573242,-4.638672,34.545898
1,-0.083008,-0.680664,0.576660,8.361816,-8.972168,31.005859
2,-0.069336,-0.805664,0.791992,18.188477,-15.625000,19.104004
3,-0.075684,-0.761230,0.942383,7.324219,-27.709961,12.634277
4,-0.150879,-0.652344,0.864746,1.342773,-37.902832,5.981445
5,-0.097168,-0.445801,0.737793,1.525879,-39.550781,4.882812
6,-0.208984,-0.541992,0.785645,-10.375977,-30.456543,8.117676
7,-0.190430,-0.529297,0.757324,-26.062012,-25.451660,11.291504
8,-0.193848,-0.623047,0.759277,-33.813477,-19.348145,16.357422
9,-0.211426,-0.710938,0.762207,-35.644531,-16.723633,18.310547
10,-0.208008,-0.827148,0.783691,-30.456543,-11.230469,16.601562
11,-0.110352,-0.793945,0.779785,-44.616699,-2.441406,12.023926
12,-0.090820,-0.693359,0.660645,-47.912598,1.281738,17.272949
13,-0.072266,-0.570801,0.688477,-50.659180,2.319336,22.033691
14,-0.108887,-0.556641,0.685059,-49.682617,-1.281738,25.024414
15,-0.203613,-0.637207,0.585449,-24.108887,-26.062012,23.803711
16,-0.129395,-0.653320,0.571777,7.507324,-41.259766,23.498535
17,-0.153809,-0.726562,0.687500,36.499023,-35.766602,20.996094
18,-0.017578,-0.722656,1.141113,30.029297,-69.335938,-2.746582
19,0.028809,-0.740723,1.137207,-33.508301,-100.646973,-10.864258
20,-0.125488,-0.647949,0.733398,-111.511230,-103.515625,-19.470215
21,0.020996,-0.785156,0.782227,-148.498535,-91.308594,-27.954102
22,0.025391,-0.917480,0.380371,-152.526855,-68.420410,-30.090332
23,-0.034668,-0.898926,0.673340,-91.613770,-24.475098,-33.569336
24,-0.068848,-0.751465,0.711426,-48.095703,-43.640137,-25.085449
25,-0.017578,-0.853027,0.594727,-17.150879,-76.782227,-24.658203
26,0.178223,-0.603027,0.459961,-15.502930,-82.702637,-6.774902
27,0.121582,-0.583008,0.514160,-19.409180,-88.073730,17.456055
28,-0.090332,-0.638672,0.729492,-36.743164,-108.520508,29.235840
29,-0.244629,-0.738770,0.959961,-85.266113,-120.544434,23.925781
