order,ax,ay,az,gx,gy,gz
0,-0.039062,-0.216797,0.687500,-187.072754,58.593750,8.605957
1,0.023438,-0.317383,0.625488,-196.105957,82.275391,0.732422
2,0.010742,-0.536133,0.566406,-199.462891,119.873047,-22.766113
3,0.005859,-0.570801,0.495605,-180.114746,136.047363,-34.912109
4,0.104492,-0.460938,0.450195,-139.221191,140.625000,-31.860352
5,-0.177734,-0.275879,0.581055,-40.466309,123.229980,-12.756348
6,-0.176758,-0.160156,0.656250,-7.202148,122.009277,-4.455566
7,-0.201660,-0.209961,0.710938,9.216309,123.168945,7.324219
8,-0.418457,-0.389160,0.900879,6.591797,110.473633,10.925293
9,-0.656738,-0.520020,1.261230,44.677734,16.601562,-43.273926
10,-0.711914,-0.474609,1.495117,77.819824,-77.453613,-77.697754
11,-0.479492,-0.365234,1.559570,91.796875,-174.987793,-100.830078
12,-0.216797,-0.295898,1.482910,82.519531,-251.525879,-103.271484
13,0.283691,-0.402344,0.709473,83.374023,-285.644531,-37.902832
14,0.297363,-0.536621,0.627441,93.200684,-253.906250,-18.798828
15,0.229980,-0.661133,0.648438,97.595215,-222.229004,-27.526855
16,0.180664,-0.646484,0.676758,94.787598,-195.678711,-56.945801
17,0.127930,-0.536621,0.522461,85.876465,-161.560059,-84.899902
18,0.188965,-0.278320,0.434082,80.322266,-63.049316,-102.233887
19,0.164062,-0.203613,0.472168,71.289062,-23.193359,-97.900391
20,0.250488,-0.175293,0.481445,63.598633,-4.333496,-91.674805
21,0.171875,-0.230469,0.724609,-6.286621,39.672852,-89.782715
22,0.042969,-0.249023,0.685059,-16.784668,57.006836,-101.440430
23,-0.054688,-0.207520,0.776855,-7.141113,65.063477,-115.661621
24,0.130859,-0.179199,1.093262,5.126953,38.024902,-120.422363
25,0.253906,-0.156250,1.196777,-5.737305,-2.197266,-111.206055
26,0.315918,-0.138184,1.251465,-37.841797,-52.307129,-96.801758
27,0.227539,-0.121582,0.994141,-131.103516,-139.526367,-67.443848
28,0.181641,-0.120117,0.707520,-163.574219,-162.475586,-58.166504
29,0.249512,-0.132324,0.384277,-182.434082,-150.512695,-49.499512
30,0.532715,-0.296387,0.159668,-195.068359,-23.193359,-16.113281
31,0.614258,-0.444336,0.146973,-187.805176,40.100098,-1.831055
32,0.559082,-0.559570,0.235352,-175.292969,89.721680,5.187988
33,0.367188,-0.625977,0.355469,-166.992188,126.037598,3.601074
34,0.201172,-0.507324,0.594727,-170.898438,166.564941,-12.451172
35,0.149414,-0.512695,0.622070,-175.292969,167.358398,-14.282227
36,-0.013672,-0.578125,0.768066,-175.170898,150.939941,-19.836426
37,-0.206055,-0.601562,1.041016,-191.955566,119.384766,-39.062500
38,-0.264648,-0.534180,1.126953,-216.613770,79.528809,-67.687988
39,-0.226562,-0.435547,1.046875,-226.013184,33.935547,-92.895508
40,0.053223,-0.320312,0.794434,-181.945801,-57.434082,-110.473633
41,0.247070,-0.340332,0.647949,-154.968262,-93.505859,-94.482422
42,0.384277,-0.341309,0.491699,-128.784180,-118.957520,-63.171387
43,0.409668,-0.317383,0.340820,-109.802246,-123.229980,-26.062012
44,0.354492,-0.335449,0.189941,-93.933105,-102.050781,5.981445
45,0.312012,-0.359863,-0.002441,-34.240723,-17.211914,35.644531
46,0.327148,-0.423340,0.055176,2.502441,22.888184,39.001465
47,0.336426,-0.436035,0.276367,45.593262,53.039551,49.621582
48,0.339844,-0.353516,0.540039,50.048828,63.293457,59.143066
49,0.420410,-0.554688,0.695312,32.287598,58.044434,89.843750
50,0.363281,-0.664062,0.781250,9.582520,54.504395,106.872559
51,0.099121,-1.248047,1.137207,-9.704590,41.687012,105.102539
52,0.098633,-1.151855,0.907715,-6.408691,4.272461,78.491211
53,-0.426270,-2.472656,0.137695,-31.860352,13.000488,22.949219
54,-0.279785,-1.774414,0.366699,-14.160156,12.573242,-111.816406
55,0.227051,-0.809082,0.635742,8.789062,-14.587402,-104.736328
56,0.241211,-1.059570,0.610352,21.850586,-31.921387,-105.407715
57,0.378418,-0.891602,0.721191,25.268555,-42.297363,-93.383789
58,0.506836,-0.707520,0.730957,28.076172,-57.983398,-55.053711
59,0.598145,-0.775391,0.617676,15.075684,-56.213379,8.239746
60,0.594238,-0.941895,0.630859,20.019531,-47.180176,5.310059
61,0.690918,-0.857910,0.478516,24.963379,-33.752441,-6.347656
62,0.851074,-0.665039,0.126953,44.982910,-5.676270,3.295898
63,0.225098,-0.702148,0.804688,13.183594,33.203125,21.423340
64,0.110352,-0.709961,0.707520,5.981445,33.325195,12.207031
65,0.163086,-0.640137,0.724609,18.066406,17.272949,9.887695
66,0.204102,-0.652832,0.746582,48.889160,-27.770996,7.507324
67,0.176758,-0.661621,0.812988,37.048340,-35.705566,-2.014160
68,0.316406,-0.631836,0.802734,-3.234863,-27.160645,3.540039
69,0.430664,-0.575684,0.754883,-39.062500,-18.493652,27.770996
70,0.367188,-0.664062,0.630371,-45.959473,-21.118164,50.720215
71,0.297363,-0.710449,0.580078,-31.494141,-26.489258,52.551270
72,0.324219,-0.683594,0.522461,-10.864258,-23.620605,42.907715
73,0.371094,-0.631836,0.410645,58.654785,9.094238,1.525879
74,0.090332,-0.917480,0.684570,74.096680,50.048828,-22.460938
75,0.169434,-0.777832,1.130859,14.709473,61.523438,-47.485352
76,0.179688,-0.707520,0.890625,-10.559082,28.015137,-41.198730
77,0.126465,-0.776367,0.663574,-32.897949,-26.611328,-25.573730
78,0.098633,-0.806641,0.555664,-26.794434,-30.883789,-31.005859
79,0.136230,-0.797363,0.420898,-22.277832,-17.456055,-41.320801
80,0.098145,-0.757812,0.469727,-13.977051,3.051758,-60.119629
81,0.190430,-0.709473,0.834473,-25.390625,-22.094727,-61.340332
82,0.270996,-0.831543,0.970215,-40.771484,-64.392090,-57.312012
83,0.427246,-0.671875,0.918457,-81.481934,-103.149414,-59.753418
84,0.618164,-0.653320,0.165527,-60.791016,-88.623047,-43.701172
85,0.709961,-0.654297,0.190918,-32.287598,-44.921875,-15.563965
