order,ax,ay,az,gx,gy,gz
0,0.120605,-0.365234,0.775879,15.502930,-29.541016,-9.887695
1,0.134766,-0.438965,0.683594,19.958496,-26.000977,-9.948730
2,0.116211,-0.447754,0.503906,29.907227,-16.723633,-15.197754
3,0.104492,-0.399414,0.637695,43.518066,-10.009766,-17.150879
4,0.120605,-0.359375,0.739746,54.626465,-13.793945,-15.930176
5,0.113770,-0.333008,0.748047,61.767578,-21.850586,-15.747070
6,0.051758,-0.283691,0.717285,62.500000,-35.156250,-25.756836
7,0.023926,-0.256348,0.761230,65.551758,-43.273926,-34.057617
8,-0.078125,-0.270996,0.862305,36.560059,-48.950195,-54.931641
9,0.012207,-0.152344,0.732422,21.545410,-64.025879,-64.147949
10,0.061035,-0.151367,0.531250,21.850586,-71.105957,-67.199707
11,0.213867,-0.057129,0.545898,40.710449,-52.551270,-45.837402
12,0.175293,-0.217773,0.337891,79.895020,-52.795410,-23.864746
13,0.227051,-0.191895,-0.099121,65.307617,28.076172,-17.883301
14,0.257324,-0.047363,0.753906,65.429688,164.672852,-9.155273
15,0.229004,0.004883,1.213867,82.946777,143.920898,7.385254
16,0.240723,-0.016113,1.501465,76.782227,105.590820,22.277832
17,0.331055,-0.008301,1.561523,81.787109,42.785645,50.109863
18,0.281250,-0.159668,1.413574,93.383789,-12.512207,76.416016
19,0.212891,-0.125977,1.271973,92.590332,-42.175293,120.605469
20,0.090332,-0.213867,1.320801,84.411621,-44.677734,132.019043
21,-0.062012,-0.353516,1.373535,53.833008,-33.203125,114.624023
22,-0.026367,-0.375488,1.480957,-28.564453,-22.766113,33.630371
23,0.007812,-0.335449,1.384277,-47.119141,-36.499023,-0.610352
24,0.084961,-0.268066,1.143555,-44.677734,-37.414551,-18.127441
25,0.174805,-0.196777,0.895996,-11.657715,-16.479492,-13.122559
26,0.231934,-0.295410,1.045410,33.508301,-0.183105,0.732422
27,0.270020,-0.447266,1.329102,77.148438,7.629395,5.981445
28,0.227539,-0.313965,1.183594,70.739746,10.192871,7.019043
29,0.191406,-0.249023,1.109375,65.307617,19.104004,8.056641
30,0.172363,-0.236328,1.117188,69.580078,24.902344,1.220703
31,0.158203,-0.183594,1.148438,77.026367,26.855469,-11.413574
32,0.064941,-0.077148,1.245117,41.137695,2.014160,-10.986328
33,-0.014648,-0.071777,1.502930,-6.347656,-23.437500,-10.559082
34,0.010254,-0.081055,1.423828,-50.537109,-44.494629,-16.296387
35,0.103516,-0.123535,1.112305,-73.730469,-56.640625,-28.381348
36,0.316895,-0.035645,0.781738,-57.006836,-28.015137,-40.222168
37,0.350586,0.051758,0.730957,-41.870117,3.540039,-26.245117
38,0.292969,0.031738,0.756348,-26.733398,32.653809,-8.850098
39,0.212402,-0.064453,0.804199,-7.568359,52.062988,2.624512
40,0.120605,-0.100586,0.849609,13.610840,61.767578,5.126953
41,-0.045898,-0.074707,1.143066,45.349121,60.424805,-2.929688
42,-0.116699,-0.098145,1.285156,36.376953,53.955078,-15.747070
43,-0.128906,-0.115723,1.369629,13.854980,48.889160,-32.043457
44,-0.036133,-0.049805,1.272461,0.061035,51.330566,-44.433594
45,-0.008301,-0.075195,1.174316,9.643555,68.054199,-53.161621
46,-0.316895,-0.094238,1.302246,34.912109,110.534668,-95.520020
47,-0.212402,0.040527,1.286621,39.489746,104.064941,-121.765137
48,-0.304199,0.020996,1.397461,42.175293,73.303223,-142.333984
