order,ax,ay,az,gx,gy,gz
0,12.001953,-2.627441,13.377441,-1453.002930,-1015.686035,1828.186035
1,-4.498535,-10.252441,-2.623047,1140.808105,1093.688965,1281.311035
2,15.500977,-2.627441,-0.122559,1437.744141,624.938965,1093.750000
3,7.125977,10.123047,-12.247070,-1327.941895,1015.563965,1109.313965
4,-10.749023,-8.251953,-0.497070,-1640.502930,-1671.936035,703.002930
5,3.376465,-12.376953,-3.621582,1687.438965,-656.372070,249.816895
6,-15.248535,-15.501953,-5.746582,1093.627930,-125.183105,-1328.369141
7,13.626953,-7.126953,8.503418,-672.058105,-312.744141,1468.505859
8,4.503418,2.998535,-1.499023,421.813965,-547.058105,437.377930
9,13.378418,13.498047,4.625977,453.186035,1031.250000,1062.438965
10,3.253418,-1.252441,4.751465,-1859.191895,812.622070,-609.436035
11,7.252930,1.873047,-6.498047,750.305176,-421.752930,-656.311035
12,9.002441,-5.876953,-8.997070,-1577.819824,1734.497070,-1515.686035
13,15.626953,4.123535,13.253906,-952.880859,125.061035,-1921.936035
14,12.001953,7.998535,-12.496094,-1890.441895,1359.313965,1187.438965
15,-14.497559,12.373535,-0.747070,1875.061035,1953.002930,1062.438965
16,-13.497070,-13.876953,15.627930,-1562.438965,859.313965,328.063965
17,15.003418,-3.377441,3.253418,1109.497070,-1609.436035,1671.752930
18,0.378906,-5.002441,12.753906,1968.872070,296.813965,1296.691895
19,-6.371094,12.498047,0.879883,-1218.688965,-1781.433105,1062.255859
20,-2.495117,-14.001465,-4.369629,-1718.872070,124.572754,-594.116211
21,4.880859,8.999023,0.005371,499.816895,593.200684,984.069824
22,9.505859,8.749023,-4.620605,702.880859,30.639648,1812.255859
23,13.130371,-13.376465,8.379395,452.880859,624.328613,1906.066895
24,0.504883,-9.501953,6.879395,1499.755859,77.392578,-1500.183105
25,14.378906,13.373047,7.254395,1812.255859,1530.395508,-484.619141
26,11.253418,-3.876953,-7.747070,-328.430176,873.962402,280.883789
27,-10.996094,2.999023,11.752441,1296.630859,483.276367,1280.883789
28,11.129395,-5.500977,-3.873047,296.691895,139.465332,-625.305176
29,-12.120605,-11.750977,11.501953,1187.316895,795.654297,-625.183105
30,12.754395,4.124023,-5.623535,1952.880859,1311.279297,406.311035
31,6.128418,2.248535,-15.999023,-1594.055176,280.090332,-93.688965
32,11.127930,-15.126465,13.750977,1405.883789,-1563.659668,-1687.377930
33,3.752930,6.624023,10.750488,62.072754,-1173.034668,-124.877930
34,-9.122070,4.874512,-6.250488,499.572754,1905.090332,750.183105
35,2.878418,9.749512,-15.376465,-1562.866211,-1969.909668,-1609.252930
36,-8.497070,6.249023,1.248535,-843.994141,-1844.909668,-515.563965
37,7.752930,-5.376953,10.498535,-875.061035,1967.590332,-765.625000
38,-5.747559,2.748047,-0.876465,109.497070,-1407.409668,1906.188965
39,1.877930,14.997559,7.873535,-93.566895,-1141.723633,656.127930
40,-12.622070,2.373047,-6.376953,-1796.569824,1436.889648,781.066895
41,8.377930,-1.627441,10.748535,1047.058105,-265.930176,859.191895
42,2.877930,15.497559,-4.500977,687.561035,-1921.875000,718.566895
43,1.877930,15.247559,9.499512,1390.686035,281.372070,187.316895
44,3.127930,1.873047,-12.000977,1047.058105,812.561035,437.316895
45,13.377930,-1.501465,10.374512,-452.941895,-968.933105,281.188965
46,-8.872559,2.249023,-9.375977,-765.502930,1374.755859,1906.250000
47,-11.998047,-14.376465,-8.876465,-781.127930,1171.569824,1656.311035
48,15.501465,-3.376953,15.623535,-1562.316895,-1390.991211,1437.561035
49,-2.623047,-3.751465,-2.875488,1062.683105,437.072754,-1843.750000
50,14.502930,1.249023,-9.500488,515.747070,-641.113281,-1093.750000
