order,ax,ay,az,gx,gy,gz
0,-0.002441,-0.313477,0.896973,23.681641,-0.366211,4.211426
1,-0.019043,-0.323242,0.903809,16.174316,1.525879,4.882812
2,-0.046387,-0.338867,0.933594,6.469727,0.793457,1.159668
3,-0.005371,-0.320801,0.922363,-2.563477,-0.305176,-2.990723
4,-0.000488,-0.378418,0.893555,-1.464844,-1.953125,-0.549316
5,-0.008789,-0.402344,0.896973,6.713867,-3.845215,0.183105
6,0.003418,-0.348633,0.948242,11.169434,-1.159668,1.037598
7,-0.012695,-0.363281,0.967285,8.911133,-0.671387,1.647949
8,-0.008301,-0.370117,0.968262,5.737305,-2.197266,2.014160
9,-0.008301,-0.378906,0.958984,4.150391,-4.150391,2.075195
10,0.009277,-0.383789,0.955566,2.807617,-5.310059,0.976562
11,0.042480,-0.411133,0.948730,-2.502441,-3.906250,1.464844
12,0.019043,-0.405762,0.897461,-9.521484,-6.774902,4.150391
13,-0.013184,-0.336914,0.909180,-6.896973,-9.521484,10.681152
14,-0.055176,-0.332520,0.960449,-4.577637,-9.765625,17.150879
15,-0.012207,-0.336426,0.989258,-8.056641,-8.178711,18.249512
16,0.083008,-0.362793,1.116699,-22.338867,-21.423340,21.484375
17,-0.195312,-0.367676,1.008789,-45.654297,-31.311035,17.028809
18,-0.013184,-0.710938,0.616211,-40.283203,-10.864258,-1.892090
19,0.222656,-0.674316,0.955566,-23.864746,-18.249512,-11.291504
20,0.305176,-0.731445,0.901855,-4.638672,-22.277832,-19.836426
21,0.280273,-0.671875,0.830566,18.981934,-16.296387,-29.052734
22,0.193359,-0.569336,1.094238,-7.751465,-50.170898,-40.405273
23,0.052246,-0.500488,0.721680,-43.762207,-50.842285,-47.668457
24,0.352539,0.171387,0.727539,-49.194336,-11.352539,-36.376953
25,0.571289,0.073730,0.816406,-12.939453,-45.898438,52.612305
26,0.433594,-0.327148,0.724121,33.630371,-73.364258,108.154297
27,0.235352,-0.635254,0.628418,76.538086,-72.204590,125.366211
28,-0.031250,-0.854004,0.460449,127.929688,-1.892090,81.359863
29,0.022461,-0.569336,0.755859,144.653320,74.218750,36.560059
30,0.068848,-0.258301,0.895996,174.865723,147.644043,10.559082
31,-0.120117,-0.171875,0.858398,172.729492,194.274902,15.808105
32,-0.491211,-0.362305,1.092773,168.945312,259.948730,-13.977051
33,-0.567871,-0.297852,1.604492,118.347168,240.417480,-69.641113
34,-0.501465,-0.381348,1.349609,83.129883,188.476562,-69.458008
35,-0.472168,-0.314453,1.387695,43.762207,153.991699,-67.810059
36,-0.286133,-0.050293,1.571289,22.583008,101.013184,-48.828125
37,-0.198730,0.062500,1.446777,1.708984,-42.114258,2.014160
38,-0.299805,0.050781,1.378418,-43.395996,-71.166992,-7.141113
39,-0.116699,0.177734,1.234863,-84.960938,-103.698730,-7.080078
40,-0.085938,0.314941,0.950684,-115.966797,-109.436035,16.296387
41,-0.085449,0.317383,0.602051,-104.187012,-86.608887,60.241699
42,-0.275879,-0.186035,0.777344,23.010254,-33.447266,111.511230
