order,ax,ay,az,gx,gy,gz
0,0.155762,-0.948730,0.287598,13.366699,-10.681152,-19.531250
1,0.206055,-0.914062,0.290039,0.854492,-8.361816,-18.432617
2,0.129395,-0.920410,0.326660,-9.765625,-16.418457,-11.474609
3,0.128906,-0.975586,0.286133,-14.038086,-25.085449,-16.662598
4,0.127930,-0.987793,0.306152,-11.352539,-26.489258,-26.916504
5,0.122559,-0.985840,0.336914,-17.272949,-32.287598,-38.085938
6,0.132324,-0.994629,0.205566,-25.268555,-36.010742,-59.387207
7,0.188477,-0.997070,0.270020,-23.376465,-38.879395,-75.622559
8,0.237793,-0.952637,0.330566,-31.616211,-33.935547,-90.332031
9,0.136230,-1.149414,0.520020,-68.847656,-50.231934,-137.512207
10,0.201660,-1.117676,0.493164,-77.636719,-69.946289,-166.564941
11,0.208008,-1.130371,0.322266,-73.242188,-88.623047,-191.040039
12,0.125488,-1.025879,0.095215,-13.427734,-126.647949,-263.854980
13,0.215820,-0.870605,0.144043,-2.929688,-142.700195,-285.034180
14,0.231934,-0.873535,0.174316,0.244141,-155.029297,-301.452637
15,0.143066,-0.910645,0.266113,-87.524414,-153.320312,-378.967285
16,0.145996,-0.589355,0.370605,-161.499023,-141.967773,-421.936035
17,0.175781,-0.333496,0.428711,-252.563477,-116.027832,-465.209961
18,0.166992,-0.182129,0.583496,-356.933594,-88.745117,-502.868652
19,0.629395,0.276367,0.374023,-493.713379,-67.260742,-526.611328
20,0.729492,0.185547,-0.050781,-453.308105,-73.547363,-494.445801
21,0.713867,-0.229492,-0.841797,-349.731445,-70.007324,-479.064941
22,0.834473,-0.208984,-1.223145,-34.912109,15.319824,-467.956543
23,0.885742,0.010742,-0.809082,81.176758,59.204102,-449.340820
24,0.972168,0.180664,-0.463379,140.380859,85.144043,-426.147461
25,1.041016,0.565918,-0.040527,169.860840,57.678223,-374.633789
26,1.003418,0.690918,0.047363,147.766113,11.901855,-352.416992
27,1.181641,1.063477,0.149902,89.111328,-31.982422,-313.110352
28,1.471680,1.225586,-0.501465,-26.245117,-70.312500,-118.530273
29,1.319336,0.637207,-0.423828,-36.682129,-52.001953,-40.405273
30,1.138184,0.292480,0.075195,-80.566406,-59.082031,-7.629395
31,1.178711,0.287109,-0.152832,-91.064453,-83.679199,10.375977
32,1.021484,0.352539,-0.041992,-58.776855,-186.401367,70.617676
33,0.912598,0.276855,-0.136230,-20.019531,-227.416992,95.825195
34,0.789062,0.211914,-0.094727,7.629395,-262.756348,113.586426
35,0.679688,0.156738,-0.248535,14.648438,-304.138184,131.286621
36,0.727051,0.216309,-0.335449,15.625000,-317.260742,140.563965
37,0.700195,0.264160,-0.441406,26.916504,-336.425781,153.869629
38,0.641113,0.277344,-0.561035,46.752930,-358.520508,165.527344
39,0.479004,0.144043,-0.683594,114.013672,-419.311523,190.734863
40,0.373535,0.146973,-0.758301,149.230957,-427.795410,202.270508
41,0.385254,0.243164,-0.629883,181.823730,-409.667969,243.103027
42,0.494141,0.290039,-0.730957,174.865723,-384.033203,271.301270
43,0.574219,0.301758,-0.884277,159.118652,-344.604492,305.175781
44,0.524902,0.144531,-1.003418,138.427734,-301.452637,339.660645
45,0.106445,-0.205078,-0.976074,72.265625,-227.844238,366.333008
46,-0.020996,-0.307129,-0.939941,20.324707,-201.354980,347.778320
47,-0.028320,-0.339844,-0.941895,-36.499023,-174.377441,318.237305
48,0.005859,-0.340332,-1.085449,-115.051270,-142.639160,255.065918
49,-0.028320,-0.428711,-1.227539,-104.125977,-131.103516,218.627930
50,-0.077637,-0.477539,-1.331055,-67.871094,-110.595703,181.945801
51,-0.223145,-0.451660,-1.268066,19.775391,-55.603027,109.497070
52,-0.219727,-0.418457,-0.962402,33.569336,-41.625977,73.547363
53,-0.149902,-0.296387,-0.714355,17.456055,-38.757324,47.973633
54,-0.039551,-0.200195,-0.750977,1.892090,-41.076660,40.710449
55,0.164551,-0.171875,-1.194824,44.982910,-28.686523,68.908691
56,0.115723,-0.169434,-1.272461,81.298828,-12.878418,82.702637
57,0.073242,-0.039062,-1.452637,123.840332,14.038086,91.186523
58,0.083984,0.073242,-1.529297,270.629883,110.900879,123.840332
59,0.032715,0.061523,-1.435547,324.279785,160.827637,135.375977
60,-0.020020,-0.001465,-1.437500,348.327637,211.425781,139.648438
61,-0.069824,-0.300293,-1.185059,432.067871,271.362305,152.038574
62,-0.208496,-0.498047,-0.414062,442.810059,281.188965,155.822754
63,-0.364746,-0.750977,0.409180,288.574219,292.053223,126.708984
64,-0.186035,-0.894043,-0.471191,178.466797,226.562500,78.430176
65,-0.220703,-0.922852,-0.677734,171.813965,205.688477,69.946289
66,-0.155273,-0.852051,-0.907715,170.043945,206.542969,59.997559
67,0.020996,-0.741211,-1.235840,210.083008,210.876465,57.983398
68,0.187988,-0.468262,-0.869141,349.243164,226.318359,53.161621
69,0.034180,-0.488770,-0.430176,386.169434,224.853516,42.480469
