order,ax,ay,az,gx,gy,gz
0,-0.205566,-0.532227,0.785156,-10.681152,-3.479004,-4.821777
1,-0.174316,-0.534180,0.784180,-3.784180,-0.610352,-2.380371
2,-0.149902,-0.551758,0.833496,4.089355,3.601074,0.122070
3,-0.141113,-0.567383,0.842285,6.286621,5.310059,0.732422
4,-0.125000,-0.557617,0.866211,0.427246,10.070801,-0.427246
5,-0.136230,-0.553711,0.855469,-5.371094,11.657715,-0.061035
6,-0.147949,-0.552246,0.828613,-8.056641,11.474609,0.793457
7,-0.156250,-0.552734,0.802246,-8.300781,10.986328,1.281738
8,-0.187012,-0.556152,0.812012,-3.356934,7.629395,0.671387
9,-0.187500,-0.553223,0.808594,-0.122070,5.126953,-0.122070
10,-0.176758,-0.546875,0.822266,1.525879,3.173828,-0.793457
11,-0.162109,-0.548340,0.833008,0.366211,1.342773,-1.342773
12,-0.163086,-0.550293,0.842285,0.366211,0.915527,-0.915527
13,-0.161621,-0.559082,0.854004,-0.732422,0.305176,-0.549316
14,-0.176758,-0.548828,0.815918,-1.770020,-1.831055,0.366211
15,-0.172852,-0.550293,0.807617,-0.122070,-3.173828,0.366211
16,-0.160156,-0.549316,0.814941,1.037598,-4.089355,0.427246
17,-0.160156,-0.554199,0.817871,3.601074,-3.662109,0.854492
18,-0.163086,-0.545898,0.830078,3.967285,-2.258301,0.244141
19,-0.159180,-0.537109,0.852539,1.892090,-0.305176,-0.244141
20,-0.162109,-0.542480,0.864746,-1.403809,1.403809,-0.610352
21,-0.168945,-0.543945,0.847656,-7.751465,4.516602,-0.427246
22,-0.182617,-0.556641,0.820312,-8.422852,4.516602,0.183105
23,-0.187500,-0.556641,0.794434,-6.774902,3.967285,-0.122070
24,-0.178711,-0.567871,0.807129,-1.770020,1.525879,-0.122070
25,-0.177734,-0.566406,0.821777,0.122070,-0.122070,0.122070
26,-0.174805,-0.562500,0.822266,0.854492,-0.610352,-0.549316
27,-0.158691,-0.556152,0.833984,-1.037598,0.610352,-0.122070
28,-0.159180,-0.562988,0.812500,0.732422,-0.061035,0.793457
29,-0.155762,-0.553223,0.808105,2.929688,0.061035,0.488281
30,-0.182129,-0.595215,0.796875,2.319336,5.249023,-5.187988
31,-0.153320,-0.541504,0.863281,-1.953125,6.042480,2.136230
32,-0.101562,-0.535156,0.834473,-6.347656,8.911133,2.563477
33,-0.182129,-0.592773,0.822266,-6.958008,10.803223,2.502441
34,-0.182617,-0.537598,0.821289,-5.126953,8.117676,1.464844
35,-0.207031,-0.568359,0.802246,-0.244141,-1.037598,-0.183105
36,-0.222656,-0.547363,0.855957,-0.976562,-5.676270,-2.868652
37,-0.206543,-0.530762,0.862793,-8.178711,-8.056641,-4.333496
38,-0.209473,-0.564941,0.825195,-11.596680,-10.986328,-3.662109
39,-0.175293,-0.563965,0.814453,-0.976562,-4.882812,-4.882812
40,-0.124023,-0.567871,0.860840,-9.033203,-4.211426,-1.953125
41,-0.108398,-0.602051,0.796387,-8.728027,-4.821777,-0.610352
42,-0.119629,-0.576172,0.815918,-1.892090,1.342773,0.000000
43,-0.125000,-0.576660,0.834473,-1.647949,2.014160,2.014160
44,-0.130859,-0.579102,0.803223,0.793457,3.540039,2.502441
45,-0.161621,-0.562988,0.789551,11.169434,7.629395,2.990723
46,-0.190918,-0.541016,0.796875,14.526367,9.094238,2.258301
47,-0.204102,-0.518066,0.825195,12.023926,10.803223,1.037598
48,-0.211914,-0.536133,0.854980,7.873535,8.422852,1.892090
49,-0.207031,-0.540039,0.835449,0.244141,3.906250,1.892090
50,-0.200195,-0.553223,0.810547,-0.183105,1.647949,0.976562
51,-0.196289,-0.556641,0.799805,2.319336,-0.671387,0.671387
52,-0.186035,-0.565430,0.821289,6.225586,-2.990723,0.427246
53,-0.186523,-0.562500,0.824219,6.591797,-3.479004,-0.671387
54,-0.184082,-0.556152,0.835449,6.164551,-3.723145,-1.647949
55,-0.185547,-0.551758,0.845703,4.028320,-3.540039,-2.258301
56,-0.178711,-0.534180,0.836914,-0.915527,-0.244141,-2.319336
57,-0.173828,-0.542480,0.834473,-3.356934,0.366211,-1.037598
58,-0.181641,-0.550293,0.822754,-3.540039,-0.854492,-0.854492
59,-0.184082,-0.546875,0.816895,-3.051758,-2.502441,-1.281738
60,-0.177246,-0.557617,0.821289,-1.464844,-2.746582,-1.159668
61,-0.164062,-0.560059,0.827637,-1.708984,-1.708984,-0.793457
62,-0.163086,-0.565430,0.826660,-1.647949,-1.037598,-0.305176
63,-0.158203,-0.561035,0.827148,-1.831055,-0.244141,-0.122070
64,-0.156738,-0.563965,0.806152,-0.061035,-0.732422,-0.122070
