order,ax,ay,az,gx,gy,gz
0,0.263672,-0.500000,0.679199,42.907715,37.963867,36.010742
1,0.379883,-0.480957,0.811035,78.369141,44.738770,37.841797
2,0.428223,-0.465820,0.807617,83.496094,47.363281,43.212891
3,0.454590,-0.454590,0.785156,96.923828,51.086426,52.978516
4,0.426758,-0.446777,0.813965,112.426758,48.278809,54.321289
5,0.390625,-0.411621,0.917969,123.291016,39.733887,50.964355
6,0.313477,-0.325195,1.151855,105.529785,2.136230,42.114258
7,0.253906,-0.325195,1.146484,80.017090,-19.653320,41.381836
8,0.211426,-0.336426,1.043457,55.786133,-36.499023,39.306641
9,0.200684,-0.355469,0.950195,39.184570,-44.677734,35.339355
10,0.489258,-0.182129,0.990234,6.103516,-40.649414,43.579102
11,0.569336,-0.165527,0.989258,-19.042969,-37.536621,61.218262
12,0.511719,-0.277344,0.893555,-35.827637,-33.447266,75.378418
13,0.415527,-0.405762,0.770020,-35.278320,-26.245117,77.880859
14,0.268555,-0.498047,0.680664,4.638672,-19.104004,63.415527
15,0.229004,-0.488770,0.719727,23.071289,-21.667480,54.382324
16,0.217285,-0.468262,0.752930,30.639648,-24.719238,46.325684
17,0.260254,-0.404297,0.766602,17.761230,-29.174805,42.663574
18,0.275879,-0.404785,0.756348,10.559082,-31.738281,44.799805
19,0.316895,-0.399902,0.745117,2.502441,-31.860352,47.424316
20,0.351074,-0.453125,0.735352,-19.104004,-32.043457,59.753418
21,0.319336,-0.517090,0.705566,-20.996094,-42.053223,65.490723
22,0.261230,-0.562988,0.650391,-11.779785,-50.354004,64.880371
23,0.188477,-0.586914,0.837891,-12.451172,-40.344238,55.175781
24,0.264648,-0.520508,0.885254,-39.001465,-12.512207,47.485352
25,0.286133,-0.484863,0.809570,-62.927246,26.000977,44.799805
26,0.360840,-0.425781,0.708496,-73.547363,68.054199,44.311523
27,0.436523,-0.150879,0.425293,-116.333008,162.597656,77.819824
28,0.418457,-0.222656,0.514160,-120.422363,197.021484,102.722168
29,0.389648,-0.262695,0.728516,-101.745605,206.970215,124.816895
30,0.055664,-0.559082,1.003418,-93.566895,178.344727,135.253906
31,-0.139648,-0.799316,1.025391,-105.957031,155.639648,109.863281
32,-0.162598,-0.883789,1.001953,-121.154785,134.582520,75.012207
33,-0.223633,-0.966309,1.094238,-135.803223,81.115723,14.953613
34,-0.194336,-0.914551,1.101074,-137.390137,51.757812,-10.437012
35,-0.041016,-0.681152,1.014160,-153.259277,46.752930,-25.085449
36,0.104492,-0.618652,0.850098,-176.086426,56.762695,-39.062500
37,0.108887,-0.664551,0.762695,-168.701172,50.537109,-50.903320
38,0.125977,-0.681152,0.633789,-155.090332,45.776367,-60.974121
39,0.084961,-0.748047,0.572266,-138.488770,50.109863,-65.185547
40,0.096680,-0.716309,0.601562,-94.482422,63.537598,-56.335449
41,0.078125,-0.734375,0.723145,-90.942383,74.462891,-41.381836
42,0.129883,-0.710938,0.876953,-111.572266,82.824707,-20.629883
43,0.017578,-0.823730,0.907227,-193.176270,85.571289,49.926758
44,-0.186523,-0.943848,0.652344,-222.229004,125.488281,65.856934
45,-0.335449,-1.048340,0.412109,-241.027832,198.791504,58.715820
46,-0.360840,-0.998047,0.443848,-247.253418,300.598145,23.864746
47,-0.194824,-0.863281,0.654785,-272.399902,298.034668,27.770996
48,-0.022949,-0.819336,0.763672,-292.480469,247.680664,37.963867
49,-0.165039,-0.836426,0.486328,-310.852051,114.135742,49.255371
50,-0.307129,-0.832031,0.263184,-310.791016,106.201172,47.912598
51,-0.427246,-0.861816,0.116699,-314.575195,124.023438,45.776367
52,-0.479980,-0.902344,0.080566,-331.420898,143.737793,40.527344
53,-0.322266,-0.819824,0.160156,-381.042480,121.520996,14.648438
54,-0.283203,-0.757324,0.047363,-389.953613,82.397461,2.502441
55,-0.308594,-0.778320,-0.240723,-369.384766,39.245605,-5.432129
56,-0.383789,-0.984375,-0.976074,-253.906250,26.916504,-33.142090
57,-0.427246,-1.036621,-1.156250,-192.443848,68.725586,-44.067383
58,-0.407715,-0.934570,-0.943848,-137.512207,107.177734,-61.462402
59,-0.229492,-0.750488,-0.477539,-58.166504,136.840820,-77.758789
60,-0.099609,-0.720703,-0.231934,-35.766602,112.060547,-60.363770
61,-0.032227,-0.762695,-0.110840,-23.193359,71.228027,-41.198730
62,-0.047363,-0.816895,-0.218262,-22.094727,24.719238,-31.494141
63,-0.078613,-0.795898,-0.630371,13.854980,-27.587891,-31.127930
64,-0.014648,-0.793457,-0.654785,41.503906,-35.583496,-20.935059
65,0.000000,-0.821289,-0.674805,43.457031,-22.888184,-7.568359
66,-0.077148,-0.820801,-0.533203,35.827637,-2.197266,13.427734
