order,ax,ay,az,gx,gy,gz
0,0.037109,-0.917969,0.313965,-11.169434,-0.488281,8.789062
1,0.040527,-0.923828,0.278809,-20.263672,-1.281738,8.789062
2,0.054688,-0.922852,0.342773,-16.662598,3.845215,11.657715
3,-0.008301,-0.930664,0.318848,-18.737793,6.774902,11.047363
4,-0.013672,-0.912109,0.371582,-24.108887,7.446289,11.718750
5,-0.027832,-0.969727,0.289551,-31.738281,12.084961,10.559082
6,-0.005371,-0.952637,0.247070,-36.132812,22.216797,11.840820
7,0.045898,-0.932617,0.377441,-65.917969,50.476074,13.427734
8,0.036621,-0.935547,0.377930,-89.111328,60.485840,9.155273
9,0.107910,-0.910645,0.590332,-136.596680,64.270020,15.747070
10,0.033691,-0.910645,0.485352,-165.344238,55.114746,15.625000
11,0.023438,-0.895508,0.367676,-188.598633,46.447754,18.554688
12,-0.098145,-1.083984,-0.175293,-179.565430,46.203613,17.089844
13,-0.126465,-0.977539,0.028320,-92.834473,63.720703,13.000488
14,-0.077637,-0.917480,0.091309,-99.609375,68.420410,13.793945
15,-0.094238,-1.031250,-0.002441,-133.422852,72.265625,16.723633
16,-0.203125,-1.119141,-0.060547,-83.312988,85.937500,12.634277
17,-0.128418,-1.049316,0.229004,-83.984375,73.913574,7.568359
18,-0.121582,-1.040527,0.289062,-98.937988,47.302246,9.033203
19,-0.084961,-0.969727,0.062500,-113.952637,8.300781,13.427734
20,-0.074219,-0.955566,-0.021484,-113.159180,1.403809,15.747070
21,-0.051270,-0.947266,-0.047852,-114.074707,-2.319336,20.690918
22,-0.043457,-0.946777,-0.097168,-129.638672,-1.892090,24.353027
23,-0.065430,-0.833008,-0.116211,-176.757812,5.371094,32.592773
24,-0.049316,-0.823730,-0.247070,-189.514160,5.187988,38.269043
25,0.016602,-0.720215,-0.161621,-251.464844,24.169922,57.983398
26,-0.130371,-0.847168,-0.402832,-279.724121,28.015137,62.255859
27,-0.137695,-0.791504,-0.521484,-297.180176,45.227051,71.166992
28,-0.133301,-0.763184,-0.624512,-304.199219,63.781738,86.853027
29,-0.111816,-0.767090,-0.571777,-286.621094,83.374023,107.116699
30,-0.081543,-0.739258,-0.578125,-277.038574,87.890625,111.145020
31,-0.006836,-0.569824,-0.552734,-274.536133,87.463379,118.957520
32,-0.000488,-0.569336,-0.485840,-290.954590,77.514648,138.488770
33,-0.172363,-0.607910,-0.392578,-321.655273,32.775879,143.310547
34,-0.306641,-0.714844,-0.410645,-326.354980,-1.098633,128.967285
35,-0.368652,-0.752930,-0.452637,-331.359863,-28.076172,99.609375
36,-0.404297,-0.685547,-0.684082,-335.998535,-56.884766,44.494629
37,-0.415039,-0.616699,-0.966309,-324.890137,-53.955078,22.155762
38,-0.346680,-0.508789,-1.172852,-290.771484,-39.672852,3.295898
39,-0.217285,-0.337402,-1.358887,-161.621094,-10.803223,-4.943848
40,-0.210449,-0.238281,-1.193359,-103.149414,-1.586914,-3.723145
41,-0.224609,-0.171875,-1.052734,-67.993164,4.333496,-2.075195
42,-0.238281,-0.084961,-0.868164,-73.120117,11.962891,13.793945
43,-0.195312,-0.059570,-0.923828,-93.078613,13.244629,31.372070
44,-0.180176,-0.068848,-0.959473,-101.623535,12.207031,48.950195
45,-0.212402,-0.104004,-0.971680,-100.219727,8.483887,61.523438
46,-0.292969,-0.184082,-1.003906,-69.091797,-3.295898,65.490723
47,-0.299316,-0.191406,-1.013672,-54.321289,-3.662109,62.561035
48,-0.296387,-0.144531,-1.029297,-49.011230,0.427246,60.668945
49,-0.299316,-0.050293,-0.987793,-44.921875,3.173828,63.354492
50,-0.304688,-0.015625,-0.929688,-52.673340,0.427246,66.101074
51,-0.310059,-0.046387,-0.920898,-58.288574,-5.554199,67.993164
52,-0.286133,-0.008301,-0.995117,-52.062988,-12.939453,64.086914
53,-0.201660,0.112305,-0.949707,-49.133301,-10.498047,68.481445
54,-0.194824,0.199707,-0.941895,-61.096191,-5.615234,83.129883
55,-0.257324,0.197266,-0.966797,-77.087402,1.037598,100.219727
56,-0.407715,0.097168,-1.237305,-107.604980,14.465332,117.248535
57,-0.513184,0.098145,-1.379883,-117.797852,39.245605,122.375488
58,-0.333008,-0.020508,-1.193848,-113.708496,77.575684,126.831055
59,-0.309082,0.015625,-0.970703,-145.019531,85.937500,144.897461
60,-0.214355,0.047852,-0.890137,-181.396484,90.454102,162.353516
61,-0.242188,0.060059,-0.872559,-209.045410,92.468262,172.119141
62,-0.214844,0.127441,-0.918457,-228.881836,96.374512,176.147461
63,-0.124512,0.235840,-0.844727,-263.244629,115.173340,177.368164
64,-0.081543,0.321289,-0.789062,-234.008789,94.177246,172.180176
65,-0.118652,0.275879,-0.897461,-170.593262,60.180664,148.498535
66,-0.207520,0.146973,-0.759766,-75.378418,8.300781,41.564941
67,-0.166992,0.151367,-0.796387,-55.419922,-10.864258,-19.775391
68,-0.025391,0.264648,-0.835938,-45.776367,-13.488770,-58.410645
69,0.074707,0.442383,-0.924805,-13.488770,-11.596680,-60.058594
70,0.138672,0.532715,-0.930176,16.052246,-11.474609,-37.231445
71,0.118164,0.540527,-0.960449,48.522949,-15.258789,-11.779785
72,0.037598,0.511230,-1.023926,69.030762,-10.864258,3.356934
73,-0.125000,0.533691,-0.866211,55.908203,14.770508,-4.699707
74,-0.120117,0.572754,-0.729004,30.761719,9.033203,-8.300781
75,-0.113281,0.550293,-0.627930,-8.178711,-5.249023,-7.629395
76,-0.060059,0.493164,-0.769043,-68.664551,-24.597168,-0.122070
77,-0.043457,0.477051,-0.808594,-92.102051,-17.700195,8.728027
78,-0.091309,0.418457,-0.846680,-114.685059,-6.591797,12.329102
79,-0.147461,0.412598,-0.818359,-121.032715,-4.577637,-2.624512
80,-0.106445,0.419922,-0.831055,-102.416992,-18.066406,-7.080078
81,-0.087891,0.516602,-0.841797,-94.726562,-22.338867,-12.695312
82,-0.101074,0.636230,-0.870117,-88.439941,-22.705078,-16.357422
83,-0.085449,0.723633,-0.895508,-42.907715,-33.081055,-17.944336
84,-0.088867,0.706055,-0.936035,-14.160156,-38.452148,-12.145996
85,-0.135742,0.674316,-1.057617,15.563965,-33.691406,-5.493164
86,-0.158691,0.719727,-1.067871,70.007324,-11.535645,13.854980
87,-0.258301,0.495117,-1.022461,89.965820,-2.929688,13.793945
88,-0.310059,0.340820,-1.001953,109.069824,1.098633,0.976562
89,-0.224121,0.230469,-1.177246,184.020996,5.737305,-34.057617
90,-0.168945,0.290039,-1.203125,243.530273,8.850098,-42.846680
91,-0.198730,0.117188,-1.081055,299.682617,8.483887,-51.879883
92,-0.194336,0.141602,-1.035156,375.305176,-13.793945,-86.547852
93,-0.062500,0.415527,-1.119629,388.183594,-30.151367,-94.726562
94,0.044434,0.647949,-0.669922,357.971191,-51.330566,-76.599121
95,0.142090,0.853516,-0.600098,175.903320,-121.887207,56.030273
96,-0.016602,0.213379,-1.058594,141.906738,-120.849609,96.069336
97,-0.186523,-0.008789,-1.079102,143.432617,-103.759766,101.745605
98,-0.684082,-0.261230,-0.814941,132.995605,-79.040527,38.635254
99,-0.583984,-0.185059,-0.711914,117.492676,-94.909668,-3.601074
100,-0.332520,-0.027344,-0.822266,98.937988,-103.393555,-19.775391
101,-0.321777,-0.074707,-0.962402,103.210449,-112.670898,1.647949
102,-0.444336,-0.136230,-1.110840,124.267578,-101.501465,3.173828
103,-0.501465,-0.201172,-1.035156,133.972168,-83.496094,-8.056641
104,-0.609375,-0.321289,-1.156250,146.179199,-32.531738,-58.105469
105,-0.579102,-0.347168,-1.166504,166.076660,-12.207031,-90.454102
106,-0.529297,-0.347656,-1.184570,195.800781,3.051758,-116.882324
107,-0.319336,-0.432617,-1.402832,270.690918,45.532227,-150.573730
108,-0.221191,-0.354004,-1.295410,322.692871,65.368652,-151.306152
109,-0.237305,-0.364258,-0.972656,377.258301,55.236816,-140.991211
110,-0.193848,-0.327148,-0.208008,385.925293,0.610352,-127.441406
111,-0.120117,-0.290527,-0.554199,332.275391,-116.455078,-53.527832
112,-0.166992,-0.482422,-0.651855,329.895020,-135.559082,-24.841309
113,-0.241699,-0.618652,-0.645020,331.237793,-142.700195,-9.948730
114,-0.448242,-0.765137,-0.528809,265.075684,-84.960938,-30.761719
115,-0.360352,-0.791016,-0.540527,260.925293,-70.861816,-40.344238
116,-0.310059,-0.718262,-0.410645,241.271973,-57.312012,-42.053223
117,-0.337402,-0.684082,-0.374512,212.097168,-50.415039,-36.254883
118,-0.353516,-0.784180,-0.370117,147.399902,-38.085938,-16.479492
119,-0.288574,-0.801270,-0.367676,129.943848,-39.428711,-4.089355
120,-0.260254,-0.839355,-0.343750,124.023438,-47.363281,13.000488
121,-0.254395,-0.860840,-0.341309,126.831055,-55.969238,24.108887
122,-0.262207,-0.839355,-0.369629,160.339355,-39.916992,39.062500
123,-0.268066,-0.886230,-0.289551,188.476562,-35.949707,45.349121
124,-0.297852,-0.886719,-0.185059,225.952148,-45.104980,49.865723
125,-0.439941,-0.978027,-0.066895,286.315918,-79.711914,41.076660
126,-0.491699,-1.104980,-0.289062,325.134277,-77.819824,18.249512
127,-0.462402,-0.897949,-0.085449,329.650879,-65.124512,-1.159668
128,-0.389160,-0.792969,0.155762,317.871094,-54.626465,-9.155273
129,-0.425293,-0.765625,0.134277,272.644043,-37.780762,-5.554199
130,-0.440918,-0.753906,0.099609,263.366699,-18.615723,-2.685547
131,-0.403809,-0.698730,0.234375,236.877441,6.774902,-0.549316
132,-0.372070,-0.651367,0.280762,181.030273,42.236328,7.751465
133,-0.444824,-0.589355,0.258301,130.737305,67.382812,21.728516
134,-0.455566,-0.605469,0.289551,138.854980,54.321289,25.756836
135,-0.518066,-0.668457,0.383789,150.268555,31.921387,20.935059
136,-0.530762,-0.763184,0.401367,158.508301,11.108398,7.812500
137,-0.407227,-0.963867,0.161133,182.250977,8.056641,-29.724121
138,-0.365234,-0.925293,0.280762,206.970215,14.526367,-44.738770
139,-0.331055,-0.842285,0.321289,228.820801,12.207031,-50.598145
140,-0.304199,-0.723145,0.361328,252.929688,2.868652,-46.813965
141,-0.350098,-0.565430,0.467773,279.357910,-7.019043,-23.681641
142,-0.357422,-0.596680,0.523926,274.963379,1.708984,-14.343262
143,-0.374512,-0.665039,0.630371,259.582520,26.428223,-13.488770
144,-0.359375,-0.631348,0.778809,231.445312,57.006836,-18.737793
145,-0.323242,-0.549316,0.738281,139.892578,102.966309,-20.019531
146,-0.223633,-0.174316,0.410645,163.269043,110.778809,8.911133
147,-0.351562,-0.089844,0.495117,204.162598,123.596191,58.227539
148,-0.717773,-0.649902,1.082031,238.098145,107.543945,80.322266
149,-0.811035,-0.806641,1.790039,195.434570,57.067871,60.058594
150,-0.671875,-0.540527,1.676270,98.022461,-0.305176,40.649414
151,-0.528320,-0.348145,0.824219,37.597656,-52.490234,38.513184
152,-0.452637,-0.372559,0.677734,43.823242,-52.673340,42.785645
153,-0.465332,-0.772949,0.505371,56.762695,-43.762207,39.611816
154,-0.457520,-0.708008,0.534180,88.134766,-2.868652,2.990723
155,-0.470215,-0.609863,0.626465,106.811523,11.291504,-6.774902
156,-0.509766,-0.568359,0.759277,117.004395,13.549805,-21.423340
157,-0.529785,-0.361816,1.072266,103.088379,5.676270,-35.522461
158,-0.495117,-0.032715,0.946289,43.273926,-58.105469,-22.155762
159,-0.463379,0.056641,0.889160,47.424316,-56.091309,-9.704590
160,-0.463867,0.086914,0.919922,46.875000,-61.401367,22.949219
161,-0.447754,0.166504,0.548340,91.552734,-33.508301,67.138672
162,-0.529297,0.081055,0.554199,106.384277,-7.141113,85.510254
163,-0.559570,-0.096191,0.578613,109.924316,17.761230,81.909180
164,-0.540527,-0.237305,0.683105,120.605469,26.794434,70.983887
165,-0.413086,-0.281738,1.011230,133.972168,20.019531,51.269531
166,-0.447754,-0.470703,1.060059,106.506348,16.723633,30.517578
167,-0.437500,-0.210449,1.027832,70.007324,17.456055,-2.624512
168,-0.403809,-0.112793,0.918945,45.898438,4.028320,-14.587402
169,-0.426758,-0.144531,0.890625,52.917480,-0.793457,-9.460449
170,-0.474609,0.031250,0.788086,64.086914,-12.268066,3.845215
171,-0.430176,0.199219,0.688965,58.349609,1.464844,11.230469
172,-0.438965,0.199707,0.728027,44.189453,19.470215,15.319824
173,-0.516113,0.301270,0.694336,48.095703,32.958984,27.526855
174,-0.745117,0.278320,0.836426,107.177734,56.091309,83.129883
175,-0.808594,0.280273,0.918457,147.338867,53.100586,117.736816
176,-0.786133,0.133301,0.953125,156.188965,48.645020,133.056641
177,-0.558105,0.114746,0.892090,181.152344,40.100098,144.104004
178,-0.549805,0.035645,1.163574,186.889648,21.057129,147.338867
179,-0.598145,0.029785,1.223145,166.259766,-3.723145,135.375977
180,-0.439453,0.165039,1.220215,56.091309,-23.315430,81.359863
181,-0.423340,0.122070,1.093750,28.442383,-40.771484,68.298340
182,-0.393066,0.166504,0.903809,16.113281,-55.175781,60.119629
183,-0.389160,0.190918,0.807129,15.136719,-58.288574,54.138184
184,-0.444824,0.056641,0.554688,34.606934,-68.725586,39.306641
185,-0.405273,0.186523,0.431641,41.809082,-40.222168,20.507812
186,-0.330078,0.380371,0.406738,61.767578,-14.526367,18.249512
187,-0.351562,0.280273,0.514160,109.252930,34.301758,38.146973
188,-0.413086,0.195801,0.837402,125.976562,37.170410,40.771484
189,-0.355469,0.268555,0.922363,146.484375,19.287109,43.457031
190,-0.382324,0.463867,0.823730,177.978516,-10.192871,64.086914
191,-0.402832,0.429688,0.618164,203.552246,-11.779785,74.157715
192,-0.444336,0.428223,0.569336,242.309570,-15.930176,70.617676
193,-0.455566,0.619141,0.751953,256.652832,-23.864746,65.063477
194,-0.449219,0.782715,0.798340,227.905273,-32.531738,62.805176
195,-0.384277,0.891113,0.771484,191.345215,-24.047852,56.579590
196,-0.282715,0.976074,0.878418,130.554199,-5.676270,57.189941
