order,ax,ay,az,gx,gy,gz
0,0.137695,-0.748047,0.731934,12.634277,7.080078,0.549316
1,0.125977,-0.746094,0.707520,6.286621,6.774902,0.366211
2,0.105469,-0.727051,0.658691,5.676270,4.272461,0.488281
3,0.118164,-0.727051,0.650391,7.507324,2.136230,0.915527
4,0.112793,-0.743652,0.638672,4.394531,0.000000,-0.549316
5,0.107910,-0.739258,0.620117,4.211426,-0.793457,0.366211
6,0.102539,-0.741699,0.624512,6.164551,-0.976562,0.732422
7,0.085938,-0.729004,0.647949,7.141113,-3.051758,-1.098633
8,0.093262,-0.730957,0.647949,5.065918,-3.356934,-2.075195
9,0.102539,-0.728516,0.673828,2.929688,-2.624512,-2.441406
10,0.099121,-0.728027,0.693359,2.868652,-1.464844,-0.793457
11,0.101562,-0.717285,0.715820,2.868652,-2.075195,0.732422
12,0.105469,-0.724121,0.706055,2.014160,-1.647949,1.464844
13,0.101562,-0.720215,0.702637,3.967285,-1.281738,0.915527
14,0.094238,-0.712891,0.706055,10.681152,-5.004883,-0.671387
15,0.088867,-0.708008,0.707520,10.131836,-4.577637,-1.464844
16,0.088867,-0.703613,0.706543,8.178711,-3.479004,-2.197266
17,0.079102,-0.705566,0.704590,10.375977,-4.272461,-2.807617
18,0.086426,-0.705566,0.696777,10.498047,-3.784180,-2.990723
19,0.093262,-0.723145,0.673828,9.582520,-0.671387,-3.723145
20,0.120605,-0.705078,0.687500,9.521484,8.483887,-3.845215
21,0.119629,-0.696289,0.737793,9.704590,8.789062,-2.807617
22,0.113770,-0.697266,0.761719,9.826660,5.798340,-2.258301
23,0.100098,-0.713379,0.758789,10.437012,2.014160,-2.990723
24,0.132324,-0.712891,0.728027,6.347656,4.882812,-2.136230
25,0.125000,-0.735352,0.718750,0.427246,7.568359,-0.671387
26,0.108887,-0.725098,0.694824,-0.610352,8.483887,-1.220703
27,0.098633,-0.691406,0.706055,5.065918,9.338379,-1.098633
28,0.101562,-0.694336,0.710938,0.244141,9.094238,-0.427246
29,0.103027,-0.696777,0.694336,-3.601074,9.094238,-0.488281
30,0.106934,-0.695801,0.675293,5.798340,8.361816,-2.075195
31,0.103516,-0.701660,0.687988,15.258789,7.995605,-2.685547
32,0.102051,-0.698242,0.733398,20.141602,7.141113,-2.197266
33,-0.004883,-0.747559,0.711914,19.348145,6.225586,-6.225586
34,0.104980,-0.707031,0.778320,1.586914,14.465332,-2.502441
35,0.086426,-0.721191,0.779297,-4.150391,13.977051,-2.380371
36,0.085938,-0.692383,0.751465,-4.638672,11.108398,-3.234863
37,0.074707,-0.678711,0.696289,-4.516602,7.263184,-2.624512
38,0.071777,-0.692871,0.688477,-0.427246,4.821777,-3.723145
39,0.087402,-0.692871,0.696777,3.662109,3.234863,-3.967285
40,0.093262,-0.696289,0.728516,5.371094,0.488281,-1.770020
41,0.101562,-0.695312,0.741211,3.723145,-0.549316,-0.854492
42,0.097168,-0.698730,0.750000,1.220703,-0.366211,0.183105
43,0.092773,-0.691895,0.752441,0.671387,-0.305176,1.037598
44,0.098633,-0.695801,0.739258,9.155273,-0.793457,0.549316
45,0.098633,-0.692383,0.737793,13.305664,0.610352,-0.427246
